county_name,state_code,fips_code,election_year,total_population,median_age,median_household_income,pct_bachelors_or_higher,total_registered_voters,total_ballots_cast,democrat_votes,republican_votes,other_votes,pct_white,pct_black,pct_hispanic,pct_asian,calculated_total_votes,total_pct_race,total_votes_calculated,flag_votes_exceed_ballots,flag_ballots_exceed_voters,flag_voters_exceed_population,turnout_rate,registration_rate,pct_democrat,pct_republican,pct_other,vote_margin,winning_party
Pittsburgh,PENNSYLVANIA,780,2007,1203522,34.4,170068,58.45,2583140,1851147,2014154,3329430,2150,70.05,47.78,79.82,44.73,5345734,242.37999999999997,5345734,True,False,True,71.66266636728942,100.0,37.6777819472499,62.281999066919525,0.040218985830570694,1315276,Republican
Stamford,CONNECTICUT,781,2007,9667486,28.6,121606,86.77,330680,4431014,2984660,446937,41047,21.58,35.04,14.32,3.93,3472644,74.87,3472644,False,True,False,150.0,3.4205376661522964,85.94776775275554,12.870222228365478,1.1820100188789868,2537723,Democrat
San Diego,CALIFORNIA,782,1992,8384680,27.7,68044,24.07,5430160,953034,1851750,1999149,32333,62.05,72.1,59.16,27.73,3883232,221.03999999999996,3883232,True,False,False,17.55075356895561,64.76287705672726,47.68579368938039,51.481575141531586,0.8326311690880174,147399,Republican
Saint Petersburg,FLORIDA,783,2010,8786663,48.7,155690,12.25,4276915,3519952,420541,736598,62387,62.55,29.88,75.18,12.48,1219526,180.09,1219526,False,False,False,82.30119139613483,48.67507721645863,34.483971641441016,60.40035226801233,5.115676090546655,316057,Republican
Washington,DISTRICT OF COLUMBIA,784,2009,269109,33.8,83954,61.07,626383,7114208,176756,2077608,19006,78.73,52.29,48.23,34.25,2273370,213.5,2273370,False,True,True,150.0,100.0,7.7750652115581715,91.38890721703902,0.8360275714028074,1900852,Republican
Philadelphia,PENNSYLVANIA,785,1988,9630307,67.5,51024,63.79,1041650,1431011,1000713,2015468,6316,12.01,52.61,50.95,5.9,3022497,121.47000000000001,3022497,True,True,False,137.37925406806508,10.816373766693003,33.108816981456066,66.68221672345746,0.20896629508647982,1014755,Republican
Fort Myers,FLORIDA,786,1980,5473064,42.9,87435,38.78,5949485,4027251,1267776,2361397,17402,33.33,39.76,28.54,37.18,3646575,138.81,3646575,False,False,True,67.69074970354578,100.0,34.76621213056087,64.75657294858874,0.477214920850387,1093621,Republican
Denver,COLORADO,787,2008,6487276,22.6,129093,77.44,3812865,1312777,552823,2323423,8446,93.86,75.92,60.79,49.05,2884692,279.62,2884692,True,False,False,34.43019881375291,58.77451491195996,19.164021670251106,80.54319143950204,0.29278689024686166,1770600,Republican
Springfield,MASSACHUSETTS,788,1992,5054215,67.4,72641,89.87,5885281,2744297,2013244,3772843,84729,17.21,59.05,41.4,33.23,5870816,150.89,5870816,True,False,True,46.629838065506135,100.0,34.29240500809427,64.26437142639115,1.4432235655145724,1759599,Republican
Fort Lauderdale,FLORIDA,789,1995,109513,26.1,63399,65.12,410687,4292796,3203080,3628633,95479,19.81,86.52,4.65,20.4,6927192,131.38,6927192,True,True,True,150.0,100.0,46.23922651487067,52.3824516485179,1.3783218366114294,425553,Republican
Savannah,GEORGIA,790,1985,3180688,54.1,155217,64.14,5056257,3685496,2614953,3574030,26068,49.04,33.61,61.94,39.51,6215051,184.1,6215051,True,False,True,72.88980761856052,100.0,42.07452199507293,57.506044600438514,0.41943340448855526,959077,Republican
Midland,TEXAS,791,2002,70353,25.4,160398,60.1,5526450,4778503,1488276,3046659,91085,60.24,6.92,63.92,35.22,4626020,166.29999999999998,4626020,False,False,True,86.4660496340327,100.0,32.171845344378106,65.85918348818205,1.9689711674398296,1558383,Republican
Terre Haute,INDIANA,792,1997,1721940,46.3,138301,53.0,6301580,2057138,2217992,640393,89550,33.99,79.59,28.73,37.24,2947935,179.55,2947935,True,False,True,32.64479701916028,100.0,75.23883667719946,21.7234436987247,3.037719624075836,1577599,Democrat
Fort Pierce,FLORIDA,793,2003,1247934,65.9,45929,42.1,5545902,505569,2794525,3227865,32666,58.94,57.69,3.32,39.19,6055056,159.14,6055056,True,False,True,9.116082469542377,100.0,46.1519265882925,53.308590374721554,0.5394830369859502,433340,Republican
Albany,NEW YORK,794,1992,6933218,35.5,111365,52.88,4689177,2320517,3723719,547789,88244,56.23,77.48,47.92,49.28,4359752,230.91,4359752,True,False,False,49.48665831978618,67.63348563394372,85.41125733757333,12.564682578275093,2.024060084151576,3175930,Democrat
Brooklyn,NEW YORK,795,2006,6639706,70.0,108251,62.02,3583412,6981568,890826,3802784,66851,70.51,42.71,49.13,3.76,4760461,166.10999999999999,4760461,False,True,False,150.0,53.96943780342082,18.71301960041265,79.88268363085004,1.4042967687373134,2911958,Republican
Topeka,KANSAS,796,2011,3571892,62.5,49236,24.81,4997072,1946205,2891643,3788139,4198,82.71,48.88,72.79,14.92,6683980,219.29999999999998,6683980,True,False,True,38.9469073089201,100.0,43.26229282553209,56.67490028396255,0.0628068905053576,896496,Republican
New Haven,CONNECTICUT,797,2002,9845248,60.3,151464,69.72,1747186,2288379,763492,1232794,28629,75.24,89.46,41.81,4.03,2024915,210.54,2024915,False,True,False,130.9751222823443,17.746490489625046,37.70489131642562,60.881271559546946,1.4138371240274283,469302,Republican
Gulfport,MISSISSIPPI,798,1998,7222920,29.2,142932,35.52,1048097,1212699,2686890,1492702,80292,69.17,82.82,7.04,25.22,4259884,184.25,4259884,True,True,False,115.70484411271093,14.510710349830816,63.074252726130574,35.04090721719183,1.8848400566775996,1194188,Democrat
Portland,OREGON,799,1998,372470,40.2,120440,13.21,4790252,4395529,475958,656077,73752,39.23,32.12,65.87,43.54,1205787,180.76,1205787,False,False,True,91.75986983565791,100.0,39.47280904504693,54.410687791459026,6.11650316349405,180119,Republican
Oklahoma City,OKLAHOMA,800,1992,4715728,72.3,85659,64.96,750166,6760588,1555852,2035901,59977,75.98,39.53,83.81,46.07,3651730,245.39,3651730,False,True,False,150.0,15.907745315251432,42.60588816807376,55.75168481788084,1.6424270140453976,480049,Republican
Birmingham,ALABAMA,801,1984,720457,44.5,44226,90.95,2173197,7198933,538357,332029,77766,57.53,42.77,88.73,2.57,948152,191.60000000000002,948152,False,True,True,150.0,100.0,56.77960917658772,35.01854133092584,8.201849492486437,206328,Democrat
Washington,DISTRICT OF COLUMBIA,802,1999,6726406,43.1,173227,80.97,4145983,1272570,1400417,2549990,26493,16.86,49.31,55.91,39.91,3976900,161.99,3976900,True,False,False,30.694047708348055,61.63741825872538,35.213784606100226,64.1200432497674,0.6661721441323644,1149573,Republican
Lincoln,NEBRASKA,803,1996,6435462,30.4,128495,23.24,3301255,2300631,723768,2565886,30547,46.91,74.83,57.52,37.05,3320201,216.31,3320201,True,False,False,69.6895877476899,51.29787107747664,21.798921209890608,77.28104412955722,0.9200346605521775,1842118,Republican
Stamford,CONNECTICUT,804,2011,3618516,32.5,33388,86.87,2690151,2990973,3978800,2094235,73928,22.14,21.01,74.63,1.53,6146963,119.31,6146963,True,True,False,111.18234626978187,74.34404048510494,64.72789896409007,34.069425828657174,1.2026752072527522,1884565,Democrat
Trenton,NEW JERSEY,805,2012,5573335,50.3,37791,44.58,314398,5823043,3457689,896856,10049,19.23,17.0,26.41,40.03,4364594,102.67,4364594,False,True,False,150.0,5.641110753256354,79.22132047104495,20.54844047350109,0.23023905545395515,2560833,Democrat
Miami,FLORIDA,806,1970,4198394,25.5,25543,50.56,6947196,395511,1871649,493983,62436,52.11,34.84,37.87,32.47,2428068,157.29,2428068,True,False,True,5.693102656093192,100.0,77.0838790346893,20.34469380593954,2.5714271593711544,1377666,Democrat
San Antonio,TEXAS,807,2001,1067161,38.7,134161,51.67,2435983,3371728,2958259,588184,17140,57.47,35.95,42.24,45.66,3563583,181.32,3563583,True,True,True,138.41344541402793,100.0,83.01361298445974,16.505410425406115,0.48097659013414307,2370075,Democrat
Columbus,OHIO,808,1997,634819,46.5,143394,70.27,5092593,4403767,1478223,489191,20549,43.35,21.82,66.23,47.47,1987963,178.87,1987963,False,False,True,86.47396326390113,100.0,74.35867770174796,24.60765114843687,1.0336711498151625,989032,Democrat
Richmond,VIRGINIA,809,1992,5055959,64.9,148946,22.75,4169945,6281053,2979411,3569498,90754,41.12,35.57,15.61,16.86,6639663,109.16,6639663,True,True,False,150.0,82.47584681758693,44.87292502646596,53.760228493524444,1.366846480009603,590087,Republican
Cumming,GEORGIA,810,2002,6294482,41.9,123555,17.09,6589013,305588,168577,3303292,33467,82.78,39.11,17.03,17.78,3505336,156.70000000000002,3505336,True,False,True,4.637841813333803,100.0,4.809153815782567,94.23610176028775,0.9547444239296888,3134715,Republican
Fresno,CALIFORNIA,811,2007,9765559,33.8,31546,54.04,4689024,5827366,3651640,3961695,56165,88.47,71.46,1.77,16.74,7669500,178.44000000000003,7669500,True,True,False,124.27673648076872,48.015930270863144,47.61249103592151,51.65519264619597,0.7323163178825216,310055,Republican
Boise,IDAHO,812,2004,1853937,42.5,107584,39.81,4457443,3067105,3342737,2278502,32264,74.22,70.43,3.72,42.6,5653503,190.97,5653503,True,False,True,68.80861965032419,100.0,59.12682809224652,40.302481488026096,0.5706904197273797,1064235,Democrat
Muncie,INDIANA,813,2005,3817663,66.0,70454,48.22,5564729,1603201,1017205,2000424,83542,59.88,61.27,12.28,41.01,3101171,174.44,3101171,True,False,True,28.81004627538915,100.0,32.800674325923985,64.50544004184225,2.6938856322337594,983219,Republican
Des Moines,IOWA,814,2005,6584787,49.0,98892,12.25,6550017,4550991,2325721,2743620,26785,67.68,32.03,81.17,9.88,5096126,190.76,5096126,True,False,False,69.48059829463038,99.47196469680796,45.63703880163089,53.837365873606736,0.5255953247623784,417899,Republican
Charlotte,NORTH CAROLINA,815,2012,3658014,53.2,111756,63.94,4323161,4808378,2663687,543428,82775,89.73,5.11,68.23,14.31,3289890,177.38,3289890,False,True,True,111.22366250065635,100.0,80.96583776357265,16.51812066664843,2.5160415697789285,2120259,Democrat
Akron,OHIO,816,2010,6071672,57.8,60635,78.87,6080455,6835227,1822765,2166986,57567,89.3,83.45,38.71,14.86,4047318,226.32,4047318,False,True,True,112.41308421820406,100.0,45.0363672931062,53.54128338815977,1.4223493187340357,344221,Republican
Las Vegas,NEVADA,817,1993,6185198,45.6,124151,90.06,6331564,4288132,2961828,3891232,77034,68.77,85.55,6.33,31.93,6930094,192.58,6930094,True,False,True,67.72626794896173,100.0,42.73864106316596,56.14977228303108,1.1115866538029644,929404,Republican
Albuquerque,NEW MEXICO,818,2009,2579555,40.3,76633,14.01,6903787,427145,3766032,837987,62336,95.17,1.83,46.16,13.49,4666355,156.65,4666355,True,False,True,6.18711150850975,100.0,80.70607572720036,17.95806362782086,1.3358606449787898,2928045,Democrat
Chattanooga,TENNESSEE,819,1992,6503077,37.6,59377,14.14,1710332,4505880,1700149,956645,1185,27.66,82.33,31.03,3.73,2657979,144.74999999999997,2657979,False,True,False,150.0,26.300349819016443,63.96397413222603,35.99144312276357,0.04458274501040076,743504,Democrat
Fargo,NORTH DAKOTA,820,2001,6382471,30.7,71781,94.49,5756446,1269446,2334668,398817,39949,82.7,71.98,15.19,48.52,2773434,218.39000000000001,2773434,True,False,False,22.052599815928094,90.19149479880127,84.17968482394028,14.379898710407387,1.4404164656523284,1935851,Democrat
Santa Ana,CALIFORNIA,821,2009,2967402,69.7,133511,67.39,363951,2381195,898872,2091938,16058,43.49,28.62,14.99,34.88,3006868,121.97999999999999,3006868,True,True,False,150.0,12.264971176807187,29.893962754600466,69.571993183605,0.5340440617945318,1193066,Republican
Washington,DISTRICT OF COLUMBIA,822,2005,8563575,60.7,128165,77.56,2162941,6061642,3351680,3599687,95386,34.34,45.2,75.77,13.29,7046753,168.6,7046753,True,True,False,150.0,25.257453808718903,47.56346646462562,51.082917196047596,1.3536163393267793,248007,Republican
Oklahoma City,OKLAHOMA,823,1993,5260925,60.9,28538,46.54,734131,768563,3625249,1655049,26779,86.92,48.76,67.59,36.58,5307077,239.85000000000002,5307077,True,True,False,104.69017110025322,13.954409158085317,68.30971173020478,31.185697889817693,0.5045903799775282,1970200,Democrat
Washington,DISTRICT OF COLUMBIA,824,1991,1965542,71.4,124756,88.98,3559721,910543,2071955,3199649,25436,89.84,86.42,29.07,7.1,5297040,212.42999999999998,5297040,True,False,True,25.57905521247311,100.0,39.11533611224382,60.4044711763551,0.4801927114010843,1127694,Republican
Hattiesburg,MISSISSIPPI,825,2004,544016,56.6,118222,36.95,4964312,3724347,2312533,2972329,36581,72.26,27.05,46.99,48.48,5321443,194.78,5321443,True,False,True,75.02242002517167,100.0,43.456878143766644,55.85569553220808,0.6874263240252692,659796,Republican
Portsmouth,NEW HAMPSHIRE,826,2007,1061607,36.1,60559,93.69,3540732,2294006,2332489,2970751,45051,29.68,26.78,7.99,28.44,5348291,92.89,5348291,True,False,True,64.78903232438941,100.0,43.61185657250138,55.545799583455725,0.8423438440428914,638262,Republican
Jefferson City,MISSOURI,827,1996,603341,33.9,137990,30.71,1696080,3429091,276644,1738484,47571,75.1,54.34,5.74,1.11,2062699,136.29000000000002,2062699,False,True,True,150.0,100.0,13.411748393730738,84.28200139719853,2.306250209070737,1461840,Republican
Atlanta,GEORGIA,828,2002,6606031,24.7,118530,11.56,1728696,6065878,2822873,2790392,80373,74.13,35.97,17.1,25.68,5693638,152.88,5693638,False,True,False,150.0,26.168451222829564,49.57942531646726,49.00894647675177,1.411628206780972,32481,Democrat
Greensboro,NORTH CAROLINA,829,2003,5692343,74.5,123956,64.23,4193145,7115553,542237,3795352,36961,76.72,29.98,31.18,31.77,4374550,169.65,4374550,False,True,False,150.0,73.66290119903175,12.395263512818461,86.75982672503457,0.8449097621469637,3253115,Republican
Detroit,MICHIGAN,830,1994,7200437,52.2,121750,7.47,1193863,1961860,1918281,292330,25978,74.53,38.08,87.53,36.35,2236589,236.48999999999998,2236589,True,True,False,150.0,16.580424215919116,85.7681496242716,13.07034953672758,1.161500839000818,1625951,Democrat
Lubbock,TEXAS,831,2008,2995279,60.6,29925,82.38,6454491,1002712,270842,716708,65178,20.52,55.4,25.54,31.37,1052728,132.83,1052728,True,False,True,15.535105711666496,100.0,25.72763334878525,68.08102377822192,6.191342872992834,445866,Republican
Indianapolis,INDIANA,832,2007,8232631,40.8,159287,68.7,3039266,4239343,2829772,1169972,75593,65.48,35.18,35.64,38.47,4075337,174.77,4075337,False,True,False,139.48575083589262,36.91731112447527,69.43651531149449,28.708595141947768,1.8548895465577449,1659800,Democrat
Memphis,TENNESSEE,833,2006,9483678,62.1,41531,82.18,368924,5690047,3844327,1545315,81586,72.54,73.46,43.41,34.72,5471228,224.13,5471228,False,True,False,150.0,3.890094117493234,70.26442692572856,28.244390473217347,1.491182601054096,2299012,Democrat
Fort Pierce,FLORIDA,834,2004,4599050,69.3,112404,78.04,6428601,3426134,3349789,3442851,83578,16.3,36.99,84.71,10.94,6876218,148.94,6876218,True,False,True,53.295172619983724,100.0,48.71557300830195,50.068962327837774,1.215464663860279,93062,Republican
Olympia,WASHINGTON,835,2005,2055274,69.0,177083,94.36,542358,4281492,2302888,1359505,37599,71.51,45.96,84.45,44.37,3699992,246.29000000000002,3699992,False,True,False,150.0,26.388598308546698,62.240350789947655,36.743457823692594,1.0161913863597543,943383,Democrat
Oklahoma City,OKLAHOMA,836,2010,6628021,64.6,109597,89.64,978813,4919547,1080680,691432,10439,91.5,13.46,14.87,35.05,1782551,154.88,1782551,False,True,False,150.0,14.767801731467053,60.62547439035405,38.78890421648525,0.5856213931607006,389248,Democrat
Portland,OREGON,837,1995,4820533,31.5,160167,42.9,5839237,5480620,1316824,3673190,65357,24.34,51.77,59.94,25.72,5055371,161.77,5055371,False,False,True,93.85849555344302,100.0,26.048019027683626,72.65915795299692,1.2928230193194525,2356366,Republican
Charlottesville,VIRGINIA,838,1999,6337014,46.0,149411,64.32,3138278,4766600,1719171,1206052,25019,91.88,41.01,76.8,1.33,2950242,211.02,2950242,False,True,False,150.0,49.52297722555134,58.27220275489265,40.879765117573406,0.8480321275339446,513119,Democrat
Philadelphia,PENNSYLVANIA,839,2008,5249933,34.6,73451,30.08,3224043,5874327,3603324,2209092,8225,70.41,44.59,19.19,17.09,5820641,151.28,5820641,False,True,False,150.0,61.41112658009159,61.905965339556246,37.952727199633166,0.1413074608105877,1394232,Democrat
Charlotte,NORTH CAROLINA,840,2002,7616538,49.6,121351,49.33,2913653,6968546,2912697,792227,327,58.87,3.71,15.68,33.53,3705251,111.78999999999999,3705251,False,True,False,150.0,38.25429611196058,78.60997810944522,21.381196577505815,0.008825313048967533,2120470,Democrat
Knoxville,TENNESSEE,841,2010,7335094,36.4,128970,85.08,149801,2427993,159345,1024168,68880,73.3,18.07,49.02,7.96,1252393,148.35000000000002,1252393,False,True,False,150.0,2.0422505832917754,12.723242624320003,81.77688632881213,5.499871046867876,864823,Republican
Raleigh,NORTH CAROLINA,842,1997,2306111,73.2,54666,27.59,3832674,4541207,1690181,2259621,68595,34.76,50.39,54.42,1.44,4018397,141.01,4018397,False,True,True,118.48664926889163,100.0,42.061075598055645,56.231900431938406,1.7070239700059502,569440,Republican
Meridian,MISSISSIPPI,843,2012,5510685,64.4,134667,58.75,1025735,2037455,3863611,2206816,77792,76.45,61.93,39.41,4.78,6148219,182.57,6148219,True,True,False,150.0,18.613566190047155,62.84114147527926,35.89358153962961,1.2652769850911296,1656795,Democrat
Houston,TEXAS,844,1995,7110517,49.7,25821,74.71,2487128,4221400,1228583,1765295,57191,67.3,14.72,72.73,16.75,3051069,171.5,3051069,False,True,False,150.0,34.97815981594587,40.26729647870959,57.858245749276726,1.874457772013678,536712,Republican
Las Vegas,NEVADA,845,1989,6481821,36.1,178483,93.78,6041936,1078736,788892,1057783,58408,35.81,64.02,87.16,6.0,1905083,192.99,1905083,True,False,False,17.85414476419479,93.2135583503463,41.40984933464841,55.52424749997768,3.0659031653738973,268891,Republican
Dayton,OHIO,846,2000,4628622,65.8,132749,10.37,818390,1965929,3739748,2530604,64568,88.98,42.69,15.68,23.84,6334920,171.19000000000003,6334920,True,True,False,150.0,17.68107225001307,59.033863095350846,39.94689751409647,1.0192393905526826,1209144,Democrat
Fort Lauderdale,FLORIDA,847,2004,3081027,71.2,48461,42.27,6974051,3440113,1146744,1569760,78185,92.95,34.59,23.05,37.42,2794689,188.01,2794689,False,False,True,49.32732783284779,100.0,41.03297361531104,56.16939845542742,2.7976279292615387,423016,Republican
Sacramento,CALIFORNIA,848,2006,1662022,44.6,38039,53.19,4705965,4307834,1158462,342710,6637,37.77,14.59,84.89,21.63,1507809,158.88,1507809,False,False,True,91.53986483112391,100.0,76.8308187575482,22.729006127433912,0.44017511501788353,815752,Democrat
Houston,TEXAS,849,1985,2171486,50.0,117336,68.6,3402600,3024282,1197929,3539091,60906,80.37,76.74,80.32,23.57,4797926,261.0,4797926,True,False,True,88.88150238053252,100.0,24.96764226876363,73.76293423450049,1.2694234967358813,2341162,Republican
Brooklyn,NEW YORK,850,2012,3738988,73.2,55624,72.57,2805360,502250,538886,2083482,54607,85.75,23.27,75.99,14.44,2676975,199.45,2676975,True,False,False,17.903228106196707,75.02992788422964,20.13040839006715,77.82971450984788,2.039877100084984,1544596,Republican
Baton Rouge,LOUISIANA,851,1998,1849171,23.1,142168,30.06,4443679,5375057,892600,2009384,87336,43.83,63.31,58.39,47.48,2989320,213.01,2989320,False,True,True,120.95961476965371,100.0,29.859633629052762,67.21876547174608,2.921600899201156,1116784,Republican
Staten Island,NEW YORK,852,1997,9390178,50.3,79739,89.53,1040770,6422020,352347,2437797,29447,80.82,27.83,44.41,11.39,2819591,164.45,2819591,False,True,False,150.0,11.083602462061954,12.496386887318055,86.45924178364876,1.0443713290331824,2085450,Republican
Denver,COLORADO,853,1999,2623495,28.1,156804,20.8,281992,5890456,2138113,3096223,4613,97.2,78.2,77.82,30.1,5238949,283.32,5238949,False,True,False,150.0,10.748714977539503,40.81186894546979,59.10007904257133,0.08805201195888718,958110,Republican
Dallas,TEXAS,854,2007,9295744,30.9,154710,31.49,6807618,1909592,1252711,1171184,13313,73.33,44.73,24.17,36.01,2437208,178.24,2437208,True,False,False,28.05081013652646,73.23370781295182,51.39942918290109,48.054331021398255,0.5462397957006542,81527,Democrat
Paterson,NEW JERSEY,855,1993,4431074,47.9,170761,25.43,891080,4136051,3727028,37552,23398,55.56,43.04,4.48,42.36,3787978,145.44,3787978,False,True,False,150.0,20.10979730873373,98.39096214391952,0.991346834643707,0.6176910214367665,3689476,Democrat
Los Angeles,CALIFORNIA,856,2010,2392488,69.3,110596,34.67,6500533,5998798,1667533,3441219,38816,56.43,21.85,45.94,7.51,5147568,131.73,5147568,False,False,True,92.28163290610169,100.0,32.3945793430995,66.85135582473121,0.7540648321692884,1773686,Republican
Detroit,MICHIGAN,857,1993,7905620,23.7,155566,70.68,5107387,5893182,1806486,130089,72547,78.04,37.4,20.61,8.23,2009122,144.28,2009122,False,True,False,115.3854603146384,64.60450919725461,89.91420132774415,6.474917899460561,3.610880772795281,1676397,Democrat
Anchorage,ALASKA,858,1992,5357199,42.4,140210,64.55,2389490,2780980,2402355,2802994,60967,87.14,2.93,86.1,3.33,5266316,179.50000000000003,5266316,True,True,False,116.38383085930471,44.6033458902684,45.617372751654095,53.22494890166105,1.157678346684855,400639,Republican
Brooklyn,NEW YORK,859,1989,3377980,56.2,37994,12.41,1672401,3677589,190016,513485,58256,39.94,27.6,37.66,19.56,761757,124.75999999999999,761757,False,True,False,150.0,49.50890769039485,24.94443766187905,67.40797918496318,7.647583153157765,323469,Republican
Gastonia,NORTH CAROLINA,860,2008,5119344,53.4,65019,31.81,433446,4113494,3880353,3434995,90201,59.74,51.26,16.78,19.41,7405549,147.19,7405549,True,True,False,150.0,8.466826999709339,52.397911349989045,46.38406956729339,1.2180190827175676,445358,Democrat
Orlando,FLORIDA,861,2008,7041914,42.0,157200,81.28,3608914,4614058,1202639,2387527,87114,53.43,61.96,47.67,6.85,3677280,169.91,3677280,False,True,False,127.85170275600915,51.24904961918024,32.70458055954401,64.92644019492668,2.3689792455293044,1184888,Republican
Edmond,OKLAHOMA,862,2003,1654967,36.4,102620,20.87,2236403,7309983,2046115,2801995,80801,83.65,76.55,81.06,21.21,4928911,262.46999999999997,4928911,False,True,True,150.0,100.0,41.51251665935944,56.848155708228454,1.6393276324121089,755880,Republican
Richmond,VIRGINIA,863,2005,6515678,53.8,87753,43.82,5718687,7260960,1612819,120712,12704,54.98,84.88,27.29,47.72,1746235,214.86999999999998,1746235,False,True,False,126.96900529789443,87.76810333475656,92.35979120794165,6.912700753335033,0.7275080387233105,1492107,Democrat
Minneapolis,MINNESOTA,864,2003,9798695,24.0,107743,78.63,2090123,4329852,2457403,426838,38266,46.04,2.68,27.55,28.39,2922507,104.66,2922507,False,True,False,150.0,21.33062617011755,84.08544444889267,14.605200261282523,1.3093552898247978,2030565,Democrat
Fort Pierce,FLORIDA,865,2005,2944156,22.9,175046,80.4,1939618,3836993,428706,3260922,28739,36.89,88.73,42.1,1.04,3718367,168.76,3718367,False,True,False,150.0,65.88027264859606,11.529416004391175,87.69769094874175,0.7728930468670789,2832216,Republican
Spokane,WASHINGTON,866,2003,2502564,28.3,123528,22.73,1939839,2433857,2895333,1940419,41428,81.22,24.11,79.67,24.75,4877180,209.75,4877180,True,True,False,125.46695885586381,77.51406157844515,59.36489938858111,39.78567532877605,0.8494252826428387,954914,Democrat
Nashville,TENNESSEE,867,2000,6091879,63.9,135656,19.35,5498503,3375678,3361696,3819211,46244,63.84,86.97,23.13,39.01,7227151,212.95,7227151,True,False,False,61.392673605888724,90.25955702665794,46.5148161426266,52.845318992228066,0.6398648651453388,457515,Republican
Minneapolis,MINNESOTA,868,1998,3217173,65.6,63875,11.61,6829807,4706537,362986,2834516,75438,35.81,17.82,17.19,9.96,3272940,80.78,3272940,False,False,True,68.91171302498006,100.0,11.09051800521855,86.60458181329325,2.304900181488203,2471530,Republican
Sacramento,CALIFORNIA,869,1997,1018299,72.0,140707,41.31,419374,2342328,906903,3074806,55965,32.91,63.45,17.91,39.98,4037674,154.25,4037674,True,True,False,150.0,41.18377804554458,22.461025828236753,76.15290387485469,1.3860702969085668,2167903,Republican
Spokane,WASHINGTON,870,2008,3644673,31.7,110114,44.28,6545998,1503651,3356452,1577993,48128,72.78,14.05,52.27,23.42,4982573,162.51999999999998,4982573,True,False,True,22.97053864055565,100.0,67.36382989270805,31.670243466578412,0.965926640713543,1778459,Democrat
Memphis,TENNESSEE,871,1984,9324156,56.4,129837,81.39,282839,1454101,887355,3716063,80104,29.58,4.77,54.45,21.13,4683522,109.92999999999999,4683522,True,True,False,150.0,3.0334005565758444,18.946318603819947,79.34334460263024,1.7103367935498115,2828708,Republican
Irving,TEXAS,872,1989,8010069,43.7,89987,27.02,1085478,6051597,983532,550279,24846,32.43,69.38,33.24,11.33,1558657,146.38000000000002,1558657,False,True,False,150.0,13.551418845455638,63.10124677847659,35.30468858767516,1.5940646338482425,433253,Democrat
Gainesville,FLORIDA,873,1989,9400611,53.3,63703,29.95,1031599,4878348,3539607,2655593,9477,57.13,1.3,12.54,36.72,6204677,107.69,6204677,True,True,False,150.0,10.973744153438538,57.04740150051324,42.79985888064761,0.15273961883914344,884014,Democrat
Minneapolis,MINNESOTA,874,1996,3699056,54.1,161296,69.55,4051273,7238572,2241427,720260,48142,58.69,73.79,13.8,44.09,3009829,190.37000000000003,3009829,False,True,True,150.0,100.0,74.47024399060544,23.930263147839963,1.5994928615545931,1521167,Democrat
Fairfax,VIRGINIA,875,2003,4183950,30.1,78908,30.73,5267222,6098901,3706978,1573097,92308,46.87,78.43,18.42,7.07,5372383,150.79000000000002,5372383,False,True,True,115.78970850288823,100.0,69.00062784056907,29.281177458866946,1.718194700563977,2133881,Democrat
Sacramento,CALIFORNIA,876,1992,9435357,52.9,130322,84.27,4272257,7002511,44183,1696929,86452,24.08,29.43,72.23,38.26,1827564,164.0,1827564,False,True,False,150.0,45.27923002807419,2.417589753354739,92.8519603143857,4.730449932259554,1652746,Republican
Honolulu,HAWAII,877,2002,1535883,37.9,163359,59.0,1733940,1282450,3074519,142727,30725,76.88,62.26,52.83,33.71,3247971,225.67999999999998,3247971,True,False,True,73.96161343529765,100.0,94.65968138262319,4.3943434224012465,0.9459751949755709,2931792,Democrat
Chicago,ILLINOIS,878,2009,6057660,23.9,64752,79.86,1278446,2823667,1947020,75101,89186,97.84,45.14,65.59,26.64,2111307,235.21000000000004,2111307,False,True,False,150.0,21.104617954787823,92.21870623267957,3.557085729361007,4.224208037959425,1871919,Democrat
Cincinnati,OHIO,879,2000,1808266,63.5,63230,15.21,4481805,4594036,864032,3562314,5064,86.74,54.44,28.31,46.68,4431410,216.17000000000002,4431410,False,True,True,102.50414732457125,100.0,19.497902473479094,80.38782238610284,0.11427514041806107,2698282,Republican
Glendale,CALIFORNIA,880,2002,5665836,57.4,63982,6.3,1811556,3601241,1593045,2861346,86891,55.82,24.71,65.55,6.61,4541282,152.69,4541282,True,True,False,150.0,31.973322206996464,35.07919129444064,63.007450319094914,1.913358386464439,1268301,Republican
Cleveland,OHIO,881,1981,1686725,68.0,95169,23.91,504288,4570340,3562246,2333642,55087,14.13,30.09,71.83,48.41,5950975,164.45999999999998,5950975,True,True,False,150.0,29.897464020513127,59.859871701695944,39.21444805263003,0.9256802456740283,1228604,Democrat
Saint Louis,MISSOURI,882,1993,8943295,49.7,144670,70.92,2267232,5975785,1587195,2453551,94445,68.77,55.52,29.48,25.25,4135191,179.01999999999998,4135191,False,True,False,150.0,25.35119326825292,38.38262851703827,59.33343828616381,2.283933196797923,866356,Republican
