Item_Identifier,Total_Sales,Avg_Sales,Store_Count,Avg_MRP,Avg_Visibility,Item_Weight,Item_Fat_Content,Item_Type,Item_Category_Broad,Sales_Per_Store,Price_Per_Unit_Weight,Item_Fat_Content_encoded,Item_Type_encoded,Item_Category_Broad_encoded
FDZ45,16071.080399999999,2678.5134,6,198.3084,0.08283136683333332,14.1,Low Fat,Snack Foods,Food,2678.5134,14.064425531914894,0,13,1
FDZ46,6189.2768,1547.3192,4,110.4978,0.069315463,7.485,Low Fat,Snack Foods,Food,1547.3192,14.762565130260521,0,13,1
FDZ47,9225.990600000001,1845.1981200000002,5,99.1442,0.0792275435,20.7,Regular,Baking Goods,Food,1845.1981200000002,4.789574879227053,2,0,1
FDZ48,8165.3712,1360.8952,6,112.37106666666666,0.08563413983333334,17.75,Low Fat,Baking Goods,Food,1360.8952,6.330764319248826,0,0,1
FDZ49,19393.4224,3232.2370666666666,6,220.1798,0.13309499816666667,11.0,Regular,Canned,Food,3232.2370666666666,20.016345454545455,2,3,1
FDZ50,11025.648,5512.824,2,183.0108,0.079523619,12.8,Regular,Dairy,Food,5512.824,14.297718749999998,2,4,1
FDZ51,7045.4956,1409.09912,5,96.0094,0.061921066600000005,11.3,Regular,Meat,Food,1409.09912,8.496407079646017,2,10,1
FDZ52,13120.254799999999,1874.3221142857142,7,111.76002857142858,0.1001520237142857,19.2,Low Fat,Frozen Foods,Food,1874.3221142857142,5.820834821428572,0,5,1
FDZ55,21092.544,3515.4240000000004,6,159.95866666666666,0.025437187166666667,6.055,Low Fat,Fruits and Vegetables,Food,3515.4240000000004,26.417616295072943,0,6,1
FDZ56,16844.739999999998,2807.4566666666665,6,167.88073333333332,0.028948053833333334,16.25,Low Fat,Fruits and Vegetables,Food,2807.4566666666665,10.331122051282051,0,6,1
FDZ57,5396.9748,1079.39496,5,128.1594,0.0378300824,10.0,Regular,Snack Foods,Food,1079.39496,12.815940000000001,2,13,1
FDZ58,14455.8496,2065.1213714285714,7,122.03577142857144,0.057820340000000005,17.85,Low Fat,Snack Foods,Food,2065.1213714285714,6.8367378951580635,0,13,1
FDZ59,16312.1,2718.6833333333334,6,166.28333333333333,0.12872011116666668,6.63,Regular,Baking Goods,Food,2718.6833333333334,25.08044243338361,2,0,1
FDZ60,3882.9456,776.58912,5,107.8196,0.1373011176,20.5,Low Fat,Baking Goods,Food,776.58912,5.259492682926829,0,0,1
NCA05,8314.5104,1385.7517333333333,6,149.24006666666665,0.0289398976,20.75,Not Applicable,Health and Hygiene,Non-Consumable,1385.7517333333333,7.192292369477911,1,8,2
NCA06,3991.471,570.2101428571428,7,36.09042857142857,0.1433687293333333,20.5,Not Applicable,Household,Non-Consumable,570.2101428571428,1.7605087108013935,1,9,2
NCA17,13422.528,2684.5056,5,149.4192,0.04554225825,20.6,Not Applicable,Health and Hygiene,Non-Consumable,2684.5056,7.25335922330097,1,8,2
NCA18,4170.5712,1042.6428,4,116.1742,0.065540536,10.1,Not Applicable,Household,Non-Consumable,1042.6428,11.50239603960396,1,9,2
NCA29,13175.5162,2635.10324,5,170.95059999999998,0.030977437400000002,10.5,Not Applicable,Household,Non-Consumable,2635.10324,16.281009523809523,1,9,2
NCA30,11723.4064,2344.68128,5,189.8072,0.1511370865,19.0,Not Applicable,Household,Non-Consumable,2344.68128,9.989852631578946,1,9,2
NCA41,16547.7932,3309.55864,5,191.75619999999998,0.0326456916,16.75,Not Applicable,Health and Hygiene,Non-Consumable,3309.55864,11.448131343283581,1,8,2
NCA42,14102.9756,2820.59512,5,158.8404,0.034968291666666665,6.965000000000001,Not Applicable,Household,Non-Consumable,2820.59512,22.805513280689155,1,9,2
NCA53,4325.7026,720.9504333333333,6,48.403400000000005,0.011136618000000001,11.395000000000001,Not Applicable,Health and Hygiene,Non-Consumable,720.9504333333333,4.24777534006143,1,8,2
NCA54,8841.1582,2210.28955,4,179.6068,0.04282478225,16.5,Not Applicable,Household,Non-Consumable,2210.28955,10.885260606060605,1,9,2
NCB06,12943.152,2588.6304,5,161.192,0.09342364700000001,17.6,Not Applicable,Health and Hygiene,Non-Consumable,2588.6304,9.158636363636363,1,8,2
NCB07,9624.139,3208.046333333333,3,197.07766666666666,0.09483067166666666,19.2,Not Applicable,Household,Non-Consumable,3208.046333333333,10.264461805555555,1,9,2
NCB18,14876.6352,1652.9594666666667,9,88.88473333333334,0.047835628666666664,19.6,Not Applicable,Household,Non-Consumable,1652.9594666666667,4.53493537414966,1,9,2
NCB19,8588.82,1431.47,6,85.67153333333333,0.10162857799999998,6.525000000000001,Not Applicable,Household,Non-Consumable,1431.47,13.129736909323112,1,9,2
NCB30,18848.798,2692.6854285714285,7,197.9084,0.030928842142857144,14.6,Not Applicable,Household,Non-Consumable,2692.6854285714285,13.555369863013699,1,9,2
NCB31,23406.199,2925.774875,8,263.091,0.12993584387499998,6.235,Not Applicable,Household,Non-Consumable,2925.774875,42.19582999198075,1,9,2
NCB42,11353.221599999999,1892.2035999999998,6,116.49919999999999,0.0085695865,11.800000000000002,Not Applicable,Health and Hygiene,Non-Consumable,1892.2035999999998,9.872813559322031,1,8,2
NCB43,23386.225,3897.7041666666664,6,187.9398,0.10004672599999999,20.2,Not Applicable,Household,Non-Consumable,3897.7041666666664,9.303950495049504,1,9,2
NCB54,7286.5152,1821.6288,4,127.15859999999999,0.050183505,8.76,Not Applicable,Health and Hygiene,Non-Consumable,1821.6288,14.51582191780822,1,8,2
NCB55,2607.2728,651.8182,4,58.5312,0.160874672,15.7,Not Applicable,Household,Non-Consumable,651.8182,3.7281019108280256,1,9,2
NCC06,13166.8608,3291.7152,4,127.83359999999999,0.027029403,19.0,Not Applicable,Household,Non-Consumable,3291.7152,6.7280842105263154,1,9,2
NCC07,8941.694,1490.2823333333333,6,104.66306666666667,0.023942043166666666,19.6,Not Applicable,Household,Non-Consumable,1490.2823333333333,5.33995238095238,1,9,2
NCC18,17933.9888,2241.7486,8,172.9297,0.192383971625,19.1,Not Applicable,Household,Non-Consumable,2241.7486,9.053910994764397,1,9,2
NCC19,16218.887999999999,4054.7219999999998,4,192.707,0.09673855199999999,6.57,Not Applicable,Household,Non-Consumable,4054.7219999999998,29.331354642313546,1,9,2
NCC30,9278.5888,1855.71776,5,177.25439999999998,0.0312986854,16.6,Not Applicable,Household,Non-Consumable,1855.71776,10.677975903614456,1,9,2
NCC31,7634.0628,1908.5157,4,156.0722,0.024342380666666667,8.02,Not Applicable,Household,Non-Consumable,1908.5157,19.460374064837907,1,9,2
NCC42,7867.092799999999,1966.7731999999999,4,140.5088,0.044939285499999995,15.0,Not Applicable,Health and Hygiene,Non-Consumable,1966.7731999999999,9.367253333333334,1,8,2
NCC43,13303.3498,2660.66996,5,251.2466,0.0929768584,7.389999999999999,Not Applicable,Household,Non-Consumable,2660.66996,33.998186738836274,1,9,2
NCC54,23137.8816,3856.3136,6,240.75293333333335,0.10879183233333334,17.75,Not Applicable,Health and Hygiene,Non-Consumable,3856.3136,13.563545539906103,1,8,2
NCC55,1155.8288,577.9144,2,36.434799999999996,0.0638869805,10.695,Not Applicable,Household,Non-Consumable,577.9144,3.4067134174848053,1,9,2
NCD06,3355.632,671.1264,5,45.766,0.09953291880000001,13.0,Not Applicable,Household,Non-Consumable,671.1264,3.5204615384615385,1,9,2
NCD07,5009.4792,1252.3698,4,114.3768,0.0554487675,9.1,Not Applicable,Household,Non-Consumable,1252.3698,12.56887912087912,1,9,2
NCD18,26952.9156,4492.1526,6,229.53346666666667,0.0727253108,16.0,Not Applicable,Household,Non-Consumable,4492.1526,14.345841666666667,1,9,2
NCD19,3923.5594,653.9265666666666,6,55.04473333333333,0.016164306,8.93,Not Applicable,Household,Non-Consumable,653.9265666666666,6.164023889511012,1,9,2
NCD30,4110.6492,1370.2164,3,97.67259999999999,0.0268653165,19.7,Not Applicable,Household,Non-Consumable,1370.2164,4.957999999999999,1,9,2
NCD31,12333.945,2466.7889999999998,5,165.2726,0.017534283,12.1,Not Applicable,Household,Non-Consumable,2466.7889999999998,13.658892561983473,1,9,2
NCD42,3529.4057999999995,705.8811599999999,5,38.3106,0.012659406500000001,16.5,Not Applicable,Health and Hygiene,Non-Consumable,705.8811599999999,2.3218545454545456,1,8,2
NCD43,1998.7316,499.6829,4,105.6214,0.02173051825,8.85,Not Applicable,Household,Non-Consumable,499.6829,11.934621468926553,1,9,2
NCD54,15748.1674,2249.7382000000002,7,144.66431428571428,0.03212623828571428,21.1,Not Applicable,Household,Non-Consumable,2249.7382000000002,6.856128639133378,1,9,2
NCD55,1761.7068,440.4267,4,41.8204,0.028444142999999998,14.0,Not Applicable,Household,Non-Consumable,440.4267,2.9871714285714286,1,9,2
NCE06,6147.9972,1229.59944,5,161.20940000000002,0.11753488059999999,5.825,Not Applicable,Household,Non-Consumable,1229.59944,27.67543347639485,1,9,2
NCE07,11487.047400000001,1641.0067714285717,7,141.94397142857142,0.014614804,8.18,Not Applicable,Household,Non-Consumable,1641.0067714285717,17.352563744324133,1,9,2
NCE18,21721.725,4344.344999999999,5,249.23499999999999,0.0214471104,10.0,Not Applicable,Household,Non-Consumable,4344.344999999999,24.923499999999997,1,9,2
NCE19,7097.428,1013.9182857142857,7,54.20988571428571,0.10296173485714286,8.97,Not Applicable,Household,Non-Consumable,1013.9182857142857,6.043465519987258,1,9,2
NCE30,12743.412,2123.902,6,212.0902,0.1140342862,16.0,Not Applicable,Household,Non-Consumable,2123.902,13.2556375,1,9,2
NCE31,3496.7816,437.0977,8,34.4716,0.200588393,7.67,Not Applicable,Household,Non-Consumable,437.0977,4.494341590612778,1,9,2
NCE42,24070.6674,4814.1334799999995,5,234.3958,0.0105867495,21.1,Not Applicable,Household,Non-Consumable,4814.1334799999995,11.108805687203791,1,9,2
NCE43,14487.808,2897.5616,5,170.54479999999998,0.11739497039999999,12.5,Not Applicable,Household,Non-Consumable,2897.5616,13.643583999999999,1,9,2
NCE54,11736.722399999999,1467.0902999999998,8,74.9229,0.029792326714285715,20.7,Not Applicable,Household,Non-Consumable,1467.0902999999998,3.619463768115942,1,9,2
NCE55,12174.153,4058.051,3,176.7703333333333,0.13005157533333334,8.92,Not Applicable,Household,Non-Consumable,4058.051,19.8173019431988,1,9,2
NCF06,6733.901199999999,2244.633733333333,3,259.2962,0.024745338333333335,6.235,Not Applicable,Household,Non-Consumable,2244.633733333333,41.58720128307939,1,9,2
NCF07,9816.5552,1636.0925333333334,6,101.23493333333333,0.032055908,9.0,Not Applicable,Household,Non-Consumable,1636.0925333333334,11.248325925925926,1,9,2
NCF18,18216.288,3643.2576,5,191.93040000000002,0.100981399,18.35,Not Applicable,Household,Non-Consumable,3643.2576,10.45942234332425,1,9,2
NCF19,3159.221,631.8442,5,48.2034,0.0404096326,13.0,Not Applicable,Household,Non-Consumable,631.8442,3.7079538461538464,1,9,2
NCF30,10444.4046,1740.7341,6,125.35286666666667,0.14065462083333333,17.0,Not Applicable,Household,Non-Consumable,1740.7341,7.373698039215687,1,9,2
NCF31,8956.3416,1492.7236,6,151.73573333333334,0.05839484783333334,9.13,Not Applicable,Household,Non-Consumable,1492.7236,16.619466958744066,1,9,2
NCF42,17577.12,1953.0133333333333,9,176.4712,0.19398878666666666,17.35,Not Applicable,Household,Non-Consumable,1953.0133333333333,10.171250720461094,1,9,2
NCF43,11594.907,2318.9813999999997,5,142.30700000000002,0.05203243924999999,8.51,Not Applicable,Household,Non-Consumable,2318.9813999999997,16.72232667450059,1,9,2
NCF54,9311.8788,2327.9697,4,171.2172,0.055448674749999996,18.0,Not Applicable,Household,Non-Consumable,2327.9697,9.512066666666666,1,9,2
NCF55,2434.8306000000002,811.6102000000001,3,34.6874,0.021674971666666668,6.675,Not Applicable,Household,Non-Consumable,811.6102000000001,5.196614232209737,1,9,2
NCG06,13140.8946,3285.22365,4,256.81460000000004,0.02943357425,16.35,Not Applicable,Household,Non-Consumable,3285.22365,15.70731498470948,1,9,2
NCG07,19544.559,2792.0798571428572,7,190.31014285714286,0.058135584428571425,12.3,Not Applicable,Household,Non-Consumable,2792.0798571428572,15.472369337979094,1,9,2
NCG18,9227.988000000001,1845.5976000000003,5,102.7732,0.02683930275,15.3,Not Applicable,Household,Non-Consumable,1845.5976000000003,6.717202614379085,1,9,2
NCG19,4687.232,2343.616,2,233.8116,0.147987012,20.25,Not Applicable,Household,Non-Consumable,2343.616,11.546251851851851,1,9,2
NCG30,11080.9094,1846.8182333333334,6,124.17126666666667,0.12633851166666668,20.2,Not Applicable,Household,Non-Consumable,1846.8182333333334,6.1470924092409245,1,9,2
NCG42,9218.001,1843.6002,5,129.751,0.0412838925,19.2,Not Applicable,Household,Non-Consumable,1843.6002,6.757864583333334,1,9,2
NCG43,7866.427,1123.7752857142857,7,93.38905714285714,0.09187246366666667,20.2,Not Applicable,Household,Non-Consumable,1123.7752857142857,4.623220650636492,1,9,2
NCG54,15057.732800000002,3764.4332000000004,4,171.5356,0.07983138625,12.1,Not Applicable,Household,Non-Consumable,3764.4332000000004,14.176495867768594,1,9,2
NCG55,7329.1264,2443.0421333333334,3,115.78426666666667,0.039160306,16.25,Not Applicable,Household,Non-Consumable,2443.0421333333334,7.125185641025641,1,9,2
NCH06,11824.608,2364.9216,5,247.38600000000002,0.086976659,12.3,Not Applicable,Household,Non-Consumable,2364.9216,20.11268292682927,1,9,2
NCH07,14895.277600000001,2127.8968,7,158.83182857142856,0.1116357592857143,13.15,Not Applicable,Household,Non-Consumable,2127.8968,12.078466051059205,1,9,2
NCH18,20637.1368,3439.5228,6,245.94686666666666,0.049674896,9.3,Not Applicable,Household,Non-Consumable,3439.5228,26.445899641577057,1,9,2
NCH29,9102.1518,1820.4303599999998,5,97.9926,0.034531230499999996,5.51,Not Applicable,Health and Hygiene,Non-Consumable,1820.4303599999998,17.784500907441018,1,8,2
NCH30,11658.158,1665.4511428571427,7,114.37171428571428,0.07467918116666668,17.1,Not Applicable,Household,Non-Consumable,1665.4511428571427,6.688404344193817,1,9,2
NCH42,20443.389,4088.6778,5,229.721,0.041495385600000004,6.860000000000001,Not Applicable,Household,Non-Consumable,4088.6778,33.48702623906705,1,9,2
NCH43,9707.364,1617.894,6,216.13586666666666,0.07952655266666667,8.42,Not Applicable,Household,Non-Consumable,1617.894,25.669342834520982,1,9,2
NCH54,11345.232,1890.872,6,159.942,0.0899123865,13.5,Not Applicable,Household,Non-Consumable,1890.872,11.847555555555557,1,9,2
NCH55,10626.168,1518.024,7,126.68771428571428,0.04292132033333333,16.35,Not Applicable,Household,Non-Consumable,1518.024,7.748484054172127,1,9,2
NCI06,15459.876,3091.9752,5,180.106,0.0549487814,11.3,Not Applicable,Household,Non-Consumable,3091.9752,15.938584070796459,1,9,2
NCI17,9943.723,1657.2871666666667,6,95.69099999999999,0.14356805683333332,8.645,Not Applicable,Health and Hygiene,Non-Consumable,1657.2871666666667,11.068941584731057,1,8,2
NCI18,16154.9712,2692.4952,6,223.80793333333335,0.014043825833333334,18.35,Not Applicable,Household,Non-Consumable,2692.4952,12.19661762034514,1,9,2
NCI29,12763.386,1595.42325,8,141.6779,0.035402842125,8.6,Not Applicable,Health and Hygiene,Non-Consumable,1595.42325,16.47417441860465,1,8,2
NCI30,14780.76,2463.46,6,245.896,0.06641833666666667,20.25,Not Applicable,Household,Non-Consumable,2463.46,12.143012345679011,1,9,2
NCI31,3918.233,559.7475714285714,7,36.77614285714286,0.09790965628571427,20.0,Not Applicable,Others,Non-Consumable,559.7475714285714,1.8388071428571429,1,11,2
NCI42,16046.4458,2674.4076333333333,6,208.0954,0.010365138833333334,18.75,Not Applicable,Household,Non-Consumable,2674.4076333333333,11.098421333333334,1,9,2
NCI43,5129.323200000001,854.8872000000001,6,48.1876,0.025985438833333332,19.85,Not Applicable,Household,Non-Consumable,854.8872000000001,2.4275869017632243,1,9,2
NCI54,13430.5176,1492.2797333333333,9,109.42453333333333,0.039593489999999995,15.199999999999998,Not Applicable,Household,Non-Consumable,1492.2797333333333,7.198982456140352,1,9,2
NCI55,14133.6024,2826.72048,5,121.76140000000001,0.012647792,18.6,Not Applicable,Household,Non-Consumable,2826.72048,6.546311827956989,1,9,2
NCJ05,14484.479,2414.079833333333,6,152.60153333333332,0.0460986225,18.7,Not Applicable,Health and Hygiene,Non-Consumable,2414.079833333333,8.160509803921569,1,8,2
NCJ06,5601.375400000001,1400.3438500000002,4,119.5532,0.04119768525,20.1,Not Applicable,Household,Non-Consumable,1400.3438500000002,5.94792039800995,1,9,2
NCJ17,4857.6768,971.5353600000001,5,85.3024,0.1734482116,7.68,Not Applicable,Health and Hygiene,Non-Consumable,971.5353600000001,11.107083333333334,1,8,2
NCJ18,14577.0252,2082.4321714285716,7,118.26954285714285,0.17966897957142858,12.35,Not Applicable,Household,Non-Consumable,2082.4321714285716,9.57648120300752,1,9,2
NCJ19,6298.468,1259.6936,5,56.858799999999995,0.1341355898,18.6,Not Applicable,Others,Non-Consumable,1259.6936,3.056924731182795,1,11,2
NCJ29,7329.1264,1221.5210666666667,6,85.4224,0.03520344,10.6,Not Applicable,Health and Hygiene,Non-Consumable,1221.5210666666667,8.058716981132076,1,8,2
NCJ30,21052.595999999998,2339.177333333333,9,169.69011111111112,0.087515845875,5.82,Not Applicable,Household,Non-Consumable,2339.177333333333,29.156376479572355,1,9,2
NCJ31,18317.4896,3663.4979200000002,5,241.5396,0.1827098992,19.2,Not Applicable,Others,Non-Consumable,3663.4979200000002,12.580187500000001,1,11,2
NCJ42,10150.7868,1691.7978,6,102.33319999999999,0.016107551166666668,19.75,Not Applicable,Household,Non-Consumable,1691.7978,5.181427848101265,1,9,2
NCJ43,8198.6612,2049.6653,4,174.0646,0.03163471625,6.635,Not Applicable,Household,Non-Consumable,2049.6653,26.234302938960063,1,9,2
NCJ54,24165.8768,4833.175359999999,5,232.12420000000003,0.0600210338,9.895,Not Applicable,Household,Non-Consumable,4833.175359999999,23.458736735725118,1,9,2
NCK05,6125.36,765.67,8,60.9036,0.08580533742857142,20.1,Not Applicable,Health and Hygiene,Non-Consumable,765.67,3.0300298507462684,1,8,2
NCK06,6664.657999999999,1332.9316,5,121.9156,0.009805092800000002,5.03,Not Applicable,Household,Non-Consumable,1332.9316,24.237693836978128,1,9,2
NCK07,15787.4496,2631.2416,6,165.2526,0.04879317983333333,10.65,Not Applicable,Others,Non-Consumable,2631.2416,15.516676056338028,1,11,2
NCK17,3954.852,659.1419999999999,6,40.198,0.0379218602,11.0,Not Applicable,Health and Hygiene,Non-Consumable,659.1419999999999,3.6543636363636365,1,8,2
NCK18,19649.0896,2807.0128,7,164.94697142857143,0.0076006704000000005,9.6,Not Applicable,Household,Non-Consumable,2807.0128,17.181976190476192,1,9,2
NCK19,15306.0762,2551.0126999999998,6,193.54780000000002,0.100701455,9.8,Not Applicable,Others,Non-Consumable,2551.0126999999998,19.74977551020408,1,11,2
NCK29,15273.452000000001,1909.1815000000001,8,123.0355,0.1428732278,5.615,Not Applicable,Health and Hygiene,Non-Consumable,1909.1815000000001,21.91193232413179,1,8,2
NCK30,15727.527600000001,3145.50552,5,253.9698,0.0692579376,14.85,Not Applicable,Household,Non-Consumable,3145.50552,17.102343434343435,1,9,2
NCK31,2204.4638,734.8212666666667,3,50.633266666666664,0.027040841,10.895000000000001,Not Applicable,Others,Non-Consumable,734.8212666666667,4.647385650910203,1,11,2
NCK42,16178.94,4044.735,4,216.3692,0.0131293495,7.475,Not Applicable,Household,Non-Consumable,4044.735,28.94571237458194,1,9,2
NCK53,17162.3266,2145.290825,8,99.6417,0.04125378142857143,11.6,Not Applicable,Health and Hygiene,Non-Consumable,2145.290825,8.589801724137931,1,8,2
NCK54,11068.925,1844.8208333333332,6,116.39833333333333,0.029510977333333337,12.15,Not Applicable,Household,Non-Consumable,1844.8208333333332,9.580109739368998,1,9,2
NCL05,3938.207,562.601,7,43.66271428571429,0.05387753216666667,19.6,Not Applicable,Health and Hygiene,Non-Consumable,562.601,2.2276895043731777,1,8,2
NCL06,8634.7602,2878.2534,3,261.89273333333335,0.08833874566666666,14.65,Not Applicable,Household,Non-Consumable,2878.2534,17.876637087599544,1,9,2
NCL07,1757.712,439.428,4,40.348,0.0371993105,13.85,Not Applicable,Others,Non-Consumable,439.428,2.9132129963898916,1,11,2
NCL17,10828.5712,2707.1428,4,141.4562,0.067941382,7.39,Not Applicable,Health and Hygiene,Non-Consumable,2707.1428,19.141569688768605,1,8,2
NCL18,14581.02,2083.002857142857,7,194.1278857142857,0.18580586985714284,18.85,Not Applicable,Household,Non-Consumable,2083.002857142857,10.298561576354679,1,9,2
NCL19,11308.613000000001,2261.7226,5,143.527,0.015684261799999998,15.35,Not Applicable,Others,Non-Consumable,2261.7226,9.35029315960912,1,11,2
NCL29,15529.1192,2218.4456,7,158.41754285714288,0.12497532314285716,9.695000000000002,Not Applicable,Health and Hygiene,Non-Consumable,2218.4456,16.340128195682603,1,8,2
NCL30,12272.0256,3068.0064,4,127.3836,0.04889788775,18.1,Not Applicable,Household,Non-Consumable,3068.0064,7.037767955801105,1,9,2
NCL31,26339.048,2926.5608888888887,9,143.13588888888887,0.13041559577777778,7.389999999999999,Not Applicable,Others,Non-Consumable,2926.5608888888887,19.368861825289432,1,11,2
NCL41,2008.0528,334.67546666666664,6,35.08826666666666,0.04703807283333333,12.35,Not Applicable,Health and Hygiene,Non-Consumable,334.67546666666664,2.841155195681511,1,8,2
NCL42,17886.051199999998,5962.017066666666,3,245.01440000000002,0.040457448,18.85,Not Applicable,Household,Non-Consumable,5962.017066666666,12.998111405835544,1,9,2
NCL53,24617.2892,3077.16115,8,176.0028,0.03977834,7.5,Not Applicable,Health and Hygiene,Non-Consumable,3077.16115,23.46704,1,8,2
NCL54,10331.2186,3443.7395333333334,3,175.5387333333333,0.08283220733333334,12.6,Not Applicable,Household,Non-Consumable,3443.7395333333334,13.931645502645502,1,9,2
NCL55,16951.268,3390.2536,5,254.12399999999997,0.0769198075,12.15,Not Applicable,Others,Non-Consumable,3390.2536,20.915555555555553,1,11,2
NCM05,25639.2922,4273.215366666666,6,263.6226,0.0740226195,6.825,Not Applicable,Health and Hygiene,Non-Consumable,4273.215366666666,38.626021978021974,1,8,2
NCM06,15446.56,2206.6514285714284,7,155.4513142857143,0.08310678142857143,7.475,Not Applicable,Household,Non-Consumable,2206.6514285714284,20.796162446249404,1,9,2
NCM07,10150.7868,1268.84835,8,84.29079999999999,0.043739688375,9.395,Not Applicable,Others,Non-Consumable,1268.84835,8.971878658861096,1,11,2
NCM17,5486.8578,1097.37156,5,44.8886,0.0711935646,7.93,Not Applicable,Health and Hygiene,Non-Consumable,1097.37156,5.660605296343001,1,8,2
NCM18,5510.8266,1836.9422000000002,3,60.8194,0.08280708266666666,13.0,Not Applicable,Household,Non-Consumable,1836.9422000000002,4.678415384615385,1,9,2
NCM19,11139.4998,2784.87495,4,113.1202,0.04719418075,12.65,Not Applicable,Others,Non-Consumable,2784.87495,8.942308300395256,1,11,2
NCM26,11791.318,2358.2635999999998,5,154.034,0.0266576232,20.5,Not Applicable,Others,Non-Consumable,2358.2635999999998,7.513853658536585,1,11,2
NCM29,14427.886,2061.1265714285714,7,131.30545714285714,0.019357359285714283,11.5,Not Applicable,Health and Hygiene,Non-Consumable,2061.1265714285714,11.417865838509316,1,8,2
NCM30,3880.2824,554.3260571428572,7,41.45102857142857,0.074567933,19.1,Not Applicable,Household,Non-Consumable,554.3260571428572,2.1702109199700823,1,9,2
NCM31,8792.5548,2198.1387,4,141.74040000000002,0.08143529675,6.095,Not Applicable,Others,Non-Consumable,2198.1387,23.25519278096801,1,11,2
NCM41,3914.904,978.726,4,93.637,0.03571682125,16.5,Not Applicable,Health and Hygiene,Non-Consumable,978.726,5.674969696969697,1,8,2
NCM42,2948.1624,1474.0812,2,110.2912,0.028423607,6.13,Not Applicable,Household,Non-Consumable,1474.0812,17.992039151712888,1,9,2
NCM43,15822.737,2260.391,7,163.3352857142857,0.023438414999999997,14.5,Not Applicable,Others,Non-Consumable,2260.391,11.264502463054187,1,11,2
NCM53,7883.072,1576.6144,5,105.80799999999999,0.0521794768,18.75,Not Applicable,Health and Hygiene,Non-Consumable,1576.6144,5.643093333333333,1,8,2
NCM54,11572.2698,2314.45396,5,127.3478,0.058570554,17.7,Not Applicable,Household,Non-Consumable,2314.45396,7.194790960451978,1,9,2
NCM55,7033.5112,2344.5037333333335,3,185.42573333333334,0.081747292,15.6,Not Applicable,Others,Non-Consumable,2344.5037333333335,11.886264957264958,1,11,2
NCN05,15013.79,2502.2983333333336,6,183.245,0.014491299499999999,8.235,Not Applicable,Health and Hygiene,Non-Consumable,2502.2983333333336,22.251973284760172,1,8,2
NCN06,12284.009999999998,2456.8019999999997,5,163.8868,0.13684706119999998,8.39,Not Applicable,Household,Non-Consumable,2456.8019999999997,19.53358760429082,1,9,2
NCN07,10941.7572,1563.1081714285715,7,131.37125714285713,0.03724426828571429,18.5,Not Applicable,Others,Non-Consumable,1563.1081714285715,7.101149034749034,1,11,2
NCN14,11760.691200000001,1960.1152000000002,6,184.31079999999997,0.11377942816666668,19.1,Not Applicable,Others,Non-Consumable,1960.1152000000002,9.64978010471204,1,11,2
NCN17,5127.3258,1281.83145,4,101.3608,0.05498095175,11.0,Not Applicable,Health and Hygiene,Non-Consumable,1281.83145,9.214618181818182,1,8,2
NCN18,14429.2176,2885.84352,5,112.5944,0.12472798,8.895,Not Applicable,Household,Non-Consumable,2885.84352,12.658167509836987,1,9,2
NCN19,14041.722,2340.287,6,189.85299999999998,0.0139376618,13.1,Not Applicable,Others,Non-Consumable,2340.287,14.492595419847326,1,11,2
NCN26,9374.464,1874.8928,5,116.84079999999999,0.0335241715,10.85,Not Applicable,Household,Non-Consumable,1874.8928,10.768737327188939,1,9,2
NCN29,1555.3088,311.06176,5,48.82340000000001,0.01645521875,15.2,Not Applicable,Health and Hygiene,Non-Consumable,311.06176,3.2120657894736846,1,8,2
NCN30,5985.5419999999995,997.5903333333332,6,97.44099999999999,0.018896456500000002,16.35,Not Applicable,Household,Non-Consumable,997.5903333333332,5.959694189602446,1,9,2
NCN41,5665.9580000000005,1133.1916,5,123.53299999999999,0.0671193114,17.0,Not Applicable,Health and Hygiene,Non-Consumable,1133.1916,7.266647058823529,1,8,2
NCN42,14567.038199999999,2913.40764,5,147.3818,0.01422709375,20.25,Not Applicable,Household,Non-Consumable,2913.40764,7.278113580246914,1,9,2
NCN43,10716.051,1786.0085,6,123.323,0.0086802472,12.15,Not Applicable,Others,Non-Consumable,1786.0085,10.150041152263373,1,11,2
NCN53,3952.1888,564.5984,7,35.00168571428571,0.036550284571428567,5.175,Not Applicable,Health and Hygiene,Non-Consumable,564.5984,6.763610766045549,1,8,2
NCN54,3938.8728,787.7745600000001,5,76.7328,0.021375816,20.35,Not Applicable,Household,Non-Consumable,787.7745600000001,3.770653562653562,1,9,2
NCN55,22352.9034,4470.58068,5,240.0138,0.0596885,14.6,Not Applicable,Others,Non-Consumable,4470.58068,16.439301369863013,1,11,2
NCO02,7711.9614,1285.3269,6,66.24753333333334,0.0734668596,11.15,Not Applicable,Others,Non-Consumable,1285.3269,5.941482810164425,1,11,2
NCO05,13992.4528,1998.9218285714285,7,98.90982857142856,0.04661025157142857,7.2700000000000005,Not Applicable,Health and Hygiene,Non-Consumable,1998.9218285714285,13.605203379838866,1,8,2
NCO06,2071.3038,345.2173,6,34.272466666666666,0.12012992766666668,19.25,Not Applicable,Household,Non-Consumable,345.2173,1.7803878787878789,1,9,2
NCO07,9587.52,2396.88,4,212.706,0.0116252025,9.06,Not Applicable,Others,Non-Consumable,2396.88,23.477483443708607,1,11,2
NCO14,2275.0386,455.00771999999995,5,44.3686,0.0336374212,9.6,Not Applicable,Household,Non-Consumable,455.00771999999995,4.621729166666667,1,9,2
