Item_Identifier,Total_Sales,Avg_Sales,Store_Count,Avg_MRP,Avg_Visibility,Item_Weight,Item_Fat_Content_Low Fat,Item_Fat_Content_NA,Item_Fat_Content_Regular,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Item_Category_Broad_Drink,Item_Category_Broad_Food,Item_Category_Broad_Non-Consumable
FDY57,-0.11420397258255144,-0.5331605164393465,1.0032778943924114,-0.7251791017189061,1.0891068670075565,1.5913898294540025,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDY58,0.05783548403912491,1.695241207128716,-1.6144798250348182,1.3980077576354604,-0.6392246900320551,-0.2494008298262209,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDY59,-0.576855734641614,-0.9440625314700569,1.0032778943924114,-0.772127972048589,-0.8234683379569342,-0.993252493897937,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDY60,0.001624572469666412,0.17242438775083985,-0.3056009653212034,0.0515797526100033,-0.8353518437386493,-0.4969925559282394,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ01,-0.4774930121703488,-0.4233120947487884,-0.3056009653212034,-0.6116287843826947,-1.271962567615017,-0.825320714454829,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ02,-1.3610641928505425,-1.4181673109317543,-0.9600403951780108,-0.689209129106078,-0.5430036376333571,-1.270985821438462,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ03,0.29233150907131106,0.5338904107093344,-0.3056009653212034,0.7298874954709221,0.466165148677896,0.18119347643815892,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ04,-0.9937060131996361,-1.210489078340041,0.348838464535604,-1.2624484771892281,-0.5924725646409386,-0.7531961681555452,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ07,-1.1492796472403601,-1.2586139492352313,-0.3056009653212034,-1.2684877300021768,1.4513574334497443,0.49337434847983413,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDZ08,-0.7092447334390427,-1.0616432062558954,1.0032778943924114,-0.9435789047248779,0.8467769783514093,-0.06639824966385956,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDZ09,0.5864451675862561,0.42681551458556155,0.348838464535604,0.3738486291558949,0.9892658652850704,1.0316172313103094,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDZ10,-0.13066979516350405,-0.31623719862501576,0.348838464535604,-0.22940228322602763,-0.3223897465882779,1.0854415195933569,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDZ12,0.38033849183157453,0.2132540459430918,0.348838464535604,0.043539943610972645,0.9932987402773734,-0.783337769594052,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ13,-1.2974720504689328,-1.3193289452790407,-0.9600403951780108,-1.4537147493759979,1.778733715371667,-1.0696829832598647,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ14,-0.6098820109677774,0.31150408799072904,-1.6144798250348182,-0.309291375024062,-0.4792793809052502,-1.0976716131670492,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ15,0.5071442519377605,0.018687025121636072,1.0032778943924114,-0.3670832261331812,-1.0465922106908478,0.06278004221545432,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ16,1.3066829587565416,1.173104007624055,0.348838464535604,0.8508089288826817,2.7100338894503713,0.8701443664611669,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ19,-0.3958263174153946,0.755100086217788,-1.6144798250348182,0.5674247222531653,0.4948613897495074,-1.3743284549419132,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDZ20,4.016635609622849,2.501538707884928,1.657717324249219,1.8217627125679405,-0.6905922706474156,0.7086715016120244,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDZ21,-0.2541634645206478,-0.8174153696988559,1.657717324249219,-0.7173022856611924,-0.5865002884439401,1.0316172313103094,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDZ22,-0.8314135664965696,-0.863378151345393,-0.3056009653212034,-0.9214411650839555,-0.38359363303388566,-0.7348959101393093,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDZ23,1.140226740826108,0.5809562991153885,1.0032778943924114,0.7317283569257936,0.0816124853786859,1.0639118042801374,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ25,0.7423026951197549,0.5883103441788342,0.348838464535604,0.4598983172177786,-0.903561251214666,0.6225526403591476,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ26,2.551650555739366,1.3630589916128635,1.657717324249219,1.5837593458213588,1.827539682999812,-0.26016568748283053,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ27,-1.3542507490239417,-1.5134757349540136,-0.3056009653212034,-1.4483187242364055,-1.1249594177363544,-1.0492297537123065,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ28,-0.5743006932066386,-0.5436831043472713,-0.3056009653212034,-0.23328205214729078,-0.20927854165301926,1.5483303988275647,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ31,0.594394185383957,0.9094762001896449,-0.3056009653212034,0.8079510663262088,0.913360494126242,0.5471986367628816,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDZ32,-1.1716126020053301,-1.123711346591379,-0.9600403951780108,-0.5768783824837193,-0.4760316183231986,-1.081524326682135,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDZ33,0.3428645507852687,-0.353448666646052,1.657717324249219,0.10847640813413034,1.0367306041583069,-0.5626581876335572,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDZ34,0.36330488226507174,2.328277406190142,-1.6144798250348182,0.8322992203590689,0.1209716642332428,-1.316198223596222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
FDZ35,0.5492551200327254,0.05608759715858984,1.0032778943924114,-0.6152644857560665,-1.0164348020298086,-0.6907599937472104,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ36,0.8222660289180592,1.1928128483940903,-0.3056009653212034,0.7376191135813829,-0.09078458507752935,-1.4582943446634673,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ37,-1.1618655920867202,-0.8323931081447408,-1.6144798250348182,-0.8562357046807044,-1.0712756592848678,-1.0137057234454951,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ38,1.5403273033104021,1.4151991711126948,0.348838464535604,0.5084335499061966,-1.2987430512996956,1.0316172313103094,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ39,-0.5654999949306122,-0.7667950261788031,0.348838464535604,-0.6117361679675626,-1.1068549859573211,1.4837412528879077,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDZ40,-1.0817129959598997,-1.1746013384304248,-0.3056009653212034,-1.401690624015234,-0.6353585492077832,-0.8339326005801165,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ43,1.6807599510697906,2.260267197443394,-0.3056009653212034,1.6207503062185948,-0.27891408511797106,-0.38934397936214443,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDZ44,-0.9287890345184096,-1.1432240794930555,0.348838464535604,-0.3961883195705508,-0.47144925268984583,-0.9954054654292589,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDZ45,0.5892841025140063,0.4297571326109397,0.348838464535604,0.9229266706438546,0.2687537300282525,0.27807719534764425,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDZ46,-0.8152316374083922,-0.5698046724126314,-0.9600403951780108,-0.4914858819612246,-0.018229304997670736,-1.1461134726217919,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDZ47,-0.38361889722606757,-0.3065886915017743,-0.3056009653212034,-0.6743644223339932,0.1922337894715157,1.6990384060200976,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ48,-0.5343663418896158,-0.7345352818338203,0.348838464535604,-0.4613121684493023,0.328264977810662,1.0639118042801374,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ49,1.0614936121631622,0.9190462641655425,0.348838464535604,1.2752210713545515,1.3360008523323634,-0.38934397936214443,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ50,-0.1278308602357536,2.9342507194180865,-2.2689192548916255,0.6765200014634655,0.19852035725378028,-0.0018091037242024238,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ51,-0.6935359601721568,-0.6919406528263413,-0.3056009653212034,-0.7248583316103948,-0.17523444111170947,-0.3247548334224873,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDZ52,0.16987878252100866,-0.2808537360911787,1.0032778943924114,-0.47115448762289464,0.6365230439885501,1.3760926763218126,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ55,1.3029923433504662,1.1692799041910633,0.348838464535604,0.3052068940368834,-0.949896245339393,-1.4539884016008235,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDZ56,0.6992455153822064,0.543695804127262,0.348838464535604,0.43281188177079716,-0.8753500526470128,0.7409660745818526,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDZ57,-0.9278427228758261,-0.9832785020598154,-0.3056009653212034,-0.20700099358681567,-0.6867580393654038,-0.6046411324943344,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDZ58,0.3597088980232545,-0.11225700012234958,1.0032778943924114,-0.3056375718463843,-0.26230512317569243,1.0854415195933569,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDZ59,0.6235405839755285,0.4652526567838389,0.348838464535604,0.4070817010006926,1.243108925559471,-1.3301925385498143,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDZ60,-1.1430339903993092,-1.2508480776482322,-0.3056009653212034,-0.5346250895100505,1.4253093392485372,1.6559789753936598,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
NCA05,-0.513168961095746,-0.7125712005776618,0.348838464535604,0.1325566401227453,-0.8755232338582173,1.7098032636767073,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCA06,-1.1276091106251984,-1.4332115859758323,1.0032778943924114,-1.6900054246465037,1.5541428713647132,1.6559789753936598,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCA17,0.21284133109429879,0.4350520450566209,-0.3056009653212034,0.13544203704813546,-0.5230054957413353,1.677508690706879,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCA18,-1.1021533274397028,-1.0157539650599927,-0.9600403951780108,-0.4000530547899324,-0.09838228779631544,-0.5831114171811154,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCA29,0.1777331691544517,0.3913984335600058,-0.3056009653212034,0.48225987493058914,-0.8322601740583975,-0.4969925559282394,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCA30,-0.028657400093004968,0.1347716770259964,-0.3056009653212034,0.7859932708924998,1.7190883122576268,1.3330332456953748,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCA41,0.6570400161229835,0.9873702455016644,-0.3056009653212034,0.8173868619285168,-0.7968381512758731,0.8486146511479475,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCA42,0.3095543809663302,0.5553053899340887,-0.3056009653212034,0.28719437151120675,-0.7475224100200384,-1.2580679922505305,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCA53,-1.0801042661675078,-1.3000123202457228,0.348838464535604,-1.491673772790815,-1.2535400706177793,-0.3043016038749291,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCA54,-0.4383157101673928,0.01601855734147164,-0.9600403951780108,0.6216899430301136,-0.5807056332761089,0.7947903628649001,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCB06,0.1447068928282883,0.3503334459257238,-0.3056009653212034,0.32507285723737345,0.49365949641718165,1.0316172313103094,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCB07,-0.3270294609995758,0.8976705065144597,-1.6144798250348182,0.903102587041463,0.5235348354382012,1.3760926763218126,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCB18,0.4195157938345305,-0.4764573270739576,2.3121567541060264,-0.8396191687583053,-0.4743103873172509,1.4622115375746891,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCB19,-0.47418092142130663,-0.6721729796957987,0.348838464535604,-0.8913759089927492,0.6678747046336756,-1.352798739628694,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCB30,0.9840853197998335,0.442280020776122,1.0032778943924114,0.9164836555518038,-0.8332919966101627,0.3857257719137392,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCB31,1.6318356391482247,0.6482458114459186,1.657717324249219,1.9664148443995721,1.2689225645672688,-1.4152349140370293,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCB42,-0.0812723274206465,-0.265053044983432,0.348838464535604,-0.39481810502764136,-1.3080458217655708,-0.21710625685639195,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCB43,1.628996704220474,1.5070757074386791,0.348838464535604,0.7559140549352609,0.6342872587980339,1.5913898294540025,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCB54,-0.659279478710635,-0.3274153471214534,-0.9600403951780108,-0.22312141734712684,-0.4244579553737955,-0.8716096023782499,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCB55,-1.3243473011183036,-1.3610999212394137,-0.9600403951780108,-1.328539852167636,1.9258463563421437,0.622552640359148,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCC06,0.17650296401909324,0.9716031728856362,-0.9600403951780108,-0.21224882937929127,-0.9160887443464211,1.3330332456953748,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCC07,-0.42402640436438227,-0.6202043945807808,0.348838464535604,-0.5854690692731203,-0.9816426211801701,1.4622115375746891,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCC18,0.8540621001088636,0.043816847681297205,1.657717324249219,0.5141383028522835,2.594882963100359,1.354562961008594,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCC19,0.6102922209793595,1.6458220243023591,-0.9600403951780108,0.8327019088023218,0.5640448372314915,-1.3431103677377456,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCC30,-0.3761430352496583,-0.2972931785415789,-0.3056009653212034,0.5837985712737629,-0.8254391188649862,0.8163200781781194,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCC31,-0.6098820109677774,-0.25063911665907795,-0.9600403951780108,0.2426054855666699,-0.973142259517242,-1.0309294956960704,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCC42,-0.5767611034773558,-0.19916080121495644,-0.9600403951780108,-0.008082567142386777,-0.5358084094026596,0.47184463316661523,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCC43,0.19590235269205447,0.41399005999491195,-0.3056009653212034,1.7756307245088572,0.48417283906713715,-1.1665667021693502,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCC54,1.5936992799521106,1.4705015899898082,0.348838464535604,1.6066035927481492,0.8199720038296564,1.0639118042801374,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCC55,-1.530643239201502,-1.4264038414028135,-2.2689192548916255,-1.6844584488676115,-0.13349221324602734,-0.4550096110674623,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCD06,-1.2179818724919207,-1.3440385366922192,-0.3056009653212034,-1.5341557928002516,0.623377596263257,0.04125032690223541,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCD07,-0.9829180604741846,-0.8304320294611552,-0.9600403951780108,-0.4290047431060624,-0.3126606955611291,-0.7984085703133054,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCD18,2.1359358511524436,2.032350632837078,0.348838464535604,1.425885610102915,0.05417195522786397,0.6871417862988052,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCD19,-1.1372614893795499,-1.3592368964900075,0.348838464535604,-1.3846982455457988,-1.146787227508243,-0.8350090863457776,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCD30,-1.1106701322229542,-0.7262987513627608,-1.6144798250348182,-0.698068274857648,-0.9195727911669265,1.4837412528879077,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCD31,0.05811937753189998,0.24267022619687512,-0.3056009653212034,0.39080127569892925,-1.1176985211794745,-0.1525171109167356,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCD42,-1.193283138620492,-1.313328044507269,-0.3056009653212034,-1.6542439295934397,-1.221206719417485,0.7947903628649001,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCD43,-1.4108401852504333,-1.4955318649992053,-0.9600403951780108,-0.5700326789484154,-1.0285999050175416,-0.8522328585963528,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCD54,0.5433879878487078,0.0508767309422056,1.0032778943924114,0.05885253600283715,-0.8078676976921726,1.785157267272974,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCD55,-1.4445288797264053,-1.5478926658509404,-0.9600403951780108,-1.59770969366824,-0.8860495857389686,0.25654748003442535,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCE06,-0.8210987695924098,-0.8505526967547433,-0.3056009653212034,0.3253531283938778,1.0056130499547478,-1.503506746821227,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCE07,-0.062251463404718245,-0.487019136555554,1.0032778943924114,0.015034510792527269,-1.1796877861554607,-0.99648195119492,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCE18,1.3924187935746044,1.9017427925102772,-0.3056009653212034,1.7432288016109336,-1.0346175007289424,-0.6046411324943344,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCE19,-0.6861547293600058,-1.0411359263075433,1.0032778943924114,-1.398145585068515,0.6961816092806974,-0.8263972002204898,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCE30,0.11631754355078398,-0.060316430417097076,0.348838464535604,1.1449175341329172,0.9312849681856881,0.6871417862988052,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCE31,-1.1979200656691509,-1.5508342838763187,1.657717324249219,-1.7160807669393967,2.7690873504549245,-1.106283499292337,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCE42,1.7262775410780555,2.3168639282516734,-0.3056009653212034,1.5042058277260353,-1.2652154223323997,1.785157267272974,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCE43,0.3642511939076554,0.6233155986808369,-0.3056009653212034,0.47572343611970364,1.002642338241924,-0.06639824966385956,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCE54,-0.02676477680783817,-0.6406976668242503,1.657717324249219,-1.0645099259567152,-0.8574236160021881,1.6990384060200976,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCE55,0.03540789810989658,1.6487636423277376,-1.6144798250348182,0.5760014491765326,1.2713798893285304,-0.8371620578770994,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCF06,-0.7378233450450637,0.046366249969958355,-1.6144798250348182,1.9052899602212865,-0.9645862638847659,-1.4152349140370293,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCF07,-0.2996810545289131,-0.49136152506920794,0.348838464535604,-0.6406878562836925,-0.8093610198626623,-0.8199382856265243,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCF18,0.8941857137544033,1.2822380363655923,-0.3056009653212034,0.8201927950011056,0.654133160160195,1.1930900961594517,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCF19,-1.2458980659481333,-1.3787496293916839,-0.3056009653212034,-1.4948952803368403,-0.6319864788004337,0.04125032690223541,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCF30,-0.21044386663329118,-0.398896665138148,0.348838464535604,-0.2522073351443411,1.4965142359198016,0.9024389394309951,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCF31,-0.4219445187506986,-0.6180472080288366,0.348838464535604,0.17275568511789902,-0.25010660477179925,-0.7919496557193394,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCF42,0.8033397960663892,-0.21131948905318695,2.3121567541060264,0.5711831477235281,2.628957982943051,0.9777929430272618,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCF43,-0.04692121479486619,0.11206238587007526,-0.3056009653212034,0.020882007203927508,-0.38519955510908194,-0.9254338906612973,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCF54,-0.37141147703674077,0.12000475453859726,-0.9600403951780108,0.4865541444894411,-0.31266266492084255,1.117736092563185,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCF55,-1.3488567726612157,-1.2199022560212518,-1.6144798250348182,-1.7126047602972352,-1.0297793250006142,-1.320504166658866,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCG06,0.17281234861301756,0.9658670177361482,-0.9600403951780108,1.8653174945902042,-0.8650410030665908,0.7624957898950719,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCG07,1.0829748864498072,0.5301083303909907,1.0032778943924114,0.7940944419400264,-0.25561154174732215,-0.10945768029029738,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCG18,-0.3833350037332925,-0.30623569733872885,-0.3056009653212034,-0.6159101679113627,-0.9201251408299208,0.5364337791062723,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCG19,-1.028719543975225,0.1338303592578755,-2.2689192548916255,1.494795804184095,1.6522028156075064,1.6021546871106123,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCG30,-0.11997647360231055,-0.305157104062757,0.348838464535604,-0.27124000172625906,1.1925404499951062,1.5913898294540025,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCG42,-0.3847544711971678,-0.30800066815395605,-0.3056009653212034,-0.18136423653554573,-0.6134233281153356,1.3760926763218126,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCG43,-0.576855734641614,-0.9440625314700569,1.0032778943924114,-0.7670656030476919,0.4607232380380893,1.5913898294540025,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCG54,0.4452554705128013,1.3893129324893656,-0.9600403951780108,0.49168278450271347,0.2050551758331159,-0.1525171109167356,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCG55,-0.6532230841981007,0.22168668428250962,-1.6144798250348182,-0.40633392066883317,-0.6585134165345116,0.7409660745818526,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCH06,-0.014273463125736048,0.15265671462029723,-0.3056009653212034,1.7134459643479296,0.35677067227115966,-0.10945768029029738,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCH07,0.42216546643376435,-0.05678648878664308,1.0032778943924114,0.2870563069020914,0.8803570730229927,0.07354489987206397,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCH18,1.238264626997756,1.102211013212436,0.348838464535604,1.6902650698825794,-0.4352572445860732,-0.7553491396868671,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCH29,-0.40122029377812046,-0.32847432961058975,-0.3056009653212034,-0.6929138627840072,-0.7568025248868395,-1.571325350057867,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NCH30,-0.037931254190323116,-0.4654192556263475,1.0032778943924114,-0.4290866614408044,0.09565846288489048,0.9239686547442143,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCH42,1.2107269581985767,1.6758265281612186,-0.3056009653212034,1.4289063103452382,-0.6089326974868938,-1.2806741933294103,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCH43,-0.31520056546728226,-0.5074423702746098,0.348838464535604,1.2100832626097668,0.19858264776532394,-0.9448106344431945,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
NCH54,-0.08240790139174653,-0.26622969219358317,0.348838464535604,0.30493843507471485,0.4191049414660364,0.14889890346833037,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
