Item_Identifier,Total_Sales,Avg_Sales,Store_Count,Avg_MRP,Avg_Visibility,Item_Weight,Item_Fat_Content,Broad_Category,Item_Type
FDP40,7158.6816,1431.73632,5,111.4144,0.039520394599999994,4.555,Regular,Food,Frozen Foods
FDP44,8407.7224,1401.2870666666668,6,101.74986666666666,0.08869937483333333,16.5,Regular,Food,Fruits and Vegetables
FDP45,16107.0336,3221.40672,5,252.8324,0.030651772799999998,15.7,Regular,Food,Snack Foods
FDP46,5842.395,1460.59875,4,89.883,0.09326577933333333,15.35,Low Fat,Food,Snack Foods
FDP48,22337.59,4467.518,5,182.375,0.0440799338,7.52,Regular,Food,Baking Goods
FDP49,5470.8786,781.5540857142857,7,55.347114285714284,0.07771102133333332,9.0,Regular,Food,Breakfast
FDP51,4859.0084,1619.6694666666665,3,119.54573333333333,0.10673428233333333,13.85,Regular,Food,Meat
FDP52,22740.398999999998,4548.0797999999995,5,229.221,0.070778105,18.7,Regular,Food,Frozen Foods
FDP56,4828.3816,965.6763199999999,5,48.4692,0.04656288360000001,8.185,Low Fat,Food,Fruits and Vegetables
FDP57,7739.925,1547.9850000000001,5,103.15899999999999,0.052595798250000006,17.5,Low Fat,Food,Snack Foods
FDP58,10076.2172,2519.0543,4,219.19819999999999,0.169241992,11.1,Low Fat,Food,Snack Foods
FDP59,6958.9416,1391.78832,5,104.2248,0.06408919560000001,20.85,Regular,Food,Breads
FDP60,11941.7888,1705.9698285714287,7,101.2016,0.055965898,17.35,Low Fat,Food,Baking Goods
FDQ01,17850.098,3570.0196000000005,5,254.64140000000003,0.161123441,19.7,Regular,Food,Canned
FDQ03,10192.0664,2038.41328,5,237.8448,0.09267855,15.0,Regular,Food,Meat
FDQ04,784.3124,261.4374666666667,3,40.64626666666667,0.12504605300000002,6.4,Low Fat,Food,Frozen Foods
FDQ07,17683.648,3536.7296,5,220.9656,0.0874560518,15.1,Regular,Food,Fruits and Vegetables
FDQ08,6186.6136,883.8019428571428,7,61.58217142857143,0.022790301571428574,15.7,Regular,Food,Fruits and Vegetables
FDQ09,11979.0736,1996.5122666666666,6,114.70006666666666,0.0581294688,7.235,Low Fat,Food,Snack Foods
FDQ10,22762.3704,3251.7672,7,171.65648571428574,0.03674677314285714,12.85,Low Fat,Food,Snack Foods
FDQ11,13877.9352,2775.58704,5,257.6588,0.0778548842,5.695,Regular,Food,Breads
FDQ12,13322.658,2664.5316,5,231.00100000000003,0.040707256000000004,12.65,Low Fat,Food,Baking Goods
FDQ13,9395.7696,1565.9615999999999,6,83.32413333333334,0.011969307833333333,11.1,Low Fat,Food,Canned
FDQ14,6741.225,1348.2450000000001,5,148.74499999999998,0.0794597546,9.27,Low Fat,Food,Dairy
FDQ15,8366.4428,1394.4071333333334,6,81.5776,0.1713017562,20.35,Regular,Food,Meat
FDQ16,11465.076000000001,2293.0152000000003,5,109.13119999999999,0.0418069998,19.7,Low Fat,Food,Frozen Foods
FDQ19,18661.0424,4665.2606,4,241.9262,0.0167718195,7.35,Regular,Food,Fruits and Vegetables
FDQ20,3655.242,731.0484,5,39.9938,0.029795684,8.325,Low Fat,Food,Fruits and Vegetables
FDQ21,14541.072,2423.512,6,120.55893333333334,0.01946363433333333,21.25,Low Fat,Food,Snack Foods
FDQ22,1806.9812000000002,602.3270666666667,3,39.71553333333333,0.029727163666666667,16.75,Low Fat,Food,Snack Foods
FDQ23,8612.7888,1722.5577600000001,5,102.43320000000001,0.028207957,6.55,Low Fat,Food,Breads
FDQ24,19630.447200000002,3926.0894400000006,5,251.51239999999999,0.08489050919999999,15.7,Low Fat,Food,Baking Goods
FDQ25,12588.2806,2517.65612,5,172.9822,0.032090605,8.63,Regular,Food,Canned
FDQ26,6755.2068,965.0295428571428,7,58.57048571428572,0.06794849133333333,13.5,Regular,Food,Dairy
FDQ27,6398.338,1599.5845,4,102.699,0.05262188925,5.19,Regular,Food,Meat
FDQ28,12975.1104,3243.7776,4,154.0156,0.06042678525,14.0,Regular,Food,Frozen Foods
FDQ31,6327.763199999999,1054.6272,6,87.8856,0.0611031128,5.785,Regular,Food,Fruits and Vegetables
FDQ32,13250.7516,2208.4586,6,123.17213333333335,0.0524459595,17.85,Regular,Food,Fruits and Vegetables
FDQ33,17454.6128,4363.6532,4,150.07080000000002,0.09142064833333334,13.35,Low Fat,Food,Snack Foods
FDQ34,7833.8028,1119.1146857142858,7,106.67648571428572,0.17989479128571428,10.85,Low Fat,Food,Snack Foods
FDQ36,4511.4608,644.4943999999999,7,37.456228571428575,0.16197145919999997,7.855000000000001,Regular,Food,Baking Goods
FDQ37,24218.475,4843.695,5,192.7878,0.1011846636,20.75,Low Fat,Food,Breakfast
FDQ39,29235.9438,3654.492975,8,190.5221,0.08887334928571429,14.8,Low Fat,Food,Meat
FDQ40,21268.3152,2363.1461333333336,9,176.2934222222222,0.04175224466666667,11.1,Regular,Food,Frozen Foods
FDQ44,12481.086800000001,2496.21736,5,120.81559999999999,0.036203244,20.5,Low Fat,Food,Fruits and Vegetables
FDQ45,14333.3424,2388.8903999999998,6,183.57746666666665,0.0125437084,9.5,Regular,Food,Snack Foods
FDQ46,10626.168,1771.028,6,112.0544,0.10399879833333332,7.51,Low Fat,Food,Snack Foods
FDQ47,2999.429,599.8858,5,34.20739999999999,0.1912401508,7.155,Regular,Food,Breads
FDQ48,8319.171,1386.5285000000001,6,97.4726,0.03443341166666666,14.3,Regular,Food,Baking Goods
FDQ49,7823.15,1564.6299999999999,5,156.403,0.045141588999999996,20.2,Regular,Food,Breakfast
FDQ51,3829.0158,765.80316,5,46.7518,0.020482038,16.0,Regular,Food,Meat
FDQ52,30546.2382,5091.0397,6,248.3934,0.119492846,17.0,Low Fat,Food,Frozen Foods
FDQ55,9445.0388,2361.2597,4,115.3084,0.013041562,13.65,Regular,Food,Fruits and Vegetables
FDQ56,12080.2752,1725.7536,7,84.13365714285715,0.11575818328571429,6.59,Low Fat,Food,Fruits and Vegetables
FDQ57,8642.084,2160.521,4,145.751,0.03316961675,7.275,Low Fat,Food,Snack Foods
FDQ58,9953.710000000001,1658.9516666666668,6,154.084,0.015331128749999999,7.315,Low Fat,Food,Snack Foods
FDQ59,7130.718,1426.1435999999999,5,84.8308,0.05640073325,9.8,Regular,Food,Breads
FDQ60,120.5098,120.5098,1,121.2098,0.191500528,12.28531684698609,Regular,Food,Baking Goods
FDR01,21300.939400000003,3042.991342857143,7,199.28848571428574,0.05941824285714286,5.405,Regular,Food,Canned
FDR02,12897.8776,1842.5539428571428,7,110.56002857142857,0.02422898042857143,16.7,Low Fat,Food,Dairy
FDR03,8462.318,4231.159,2,206.44799999999998,0.008759817,15.7,Regular,Food,Meat
FDR04,11373.1956,1421.64945,8,97.6943,0.024750682857142856,7.075,Low Fat,Food,Frozen Foods
FDR07,2570.6538,642.66345,4,95.8344,0.1054187375,21.35,Low Fat,Food,Fruits and Vegetables
FDR08,8116.7678,1352.7946333333332,6,110.95526666666666,0.04238803283333333,18.7,Low Fat,Food,Fruits and Vegetables
FDR09,22791.6656,3255.952228571429,7,259.1819142857143,0.08522599428571428,18.25,Low Fat,Food,Snack Foods
FDR10,9909.7672,1981.95344,5,162.5552,0.0114052892,17.6,Low Fat,Food,Snack Foods
FDR11,10108.8414,2527.21035,4,159.6828,0.14262950224999998,10.5,Regular,Food,Breads
FDR12,11852.5716,1975.4286,6,172.20973333333333,0.0355131465,12.6,Regular,Food,Baking Goods
FDR13,3591.3252,1197.1084,3,116.74919999999999,0.028766748999999998,9.895,Regular,Food,Canned
FDR14,2750.4198,550.08396,5,53.7698,0.2001860656,11.65,Low Fat,Food,Dairy
FDR15,15358.008600000001,2194.001228571429,7,154.60282857142857,0.037044892142857146,9.3,Regular,Food,Meat
FDR16,14105.6388,4701.8796,3,214.02179999999998,0.10520840733333332,5.845,Regular,Food,Frozen Foods
FDR19,18663.7056,3110.6176,6,146.4102,0.159815557,13.5,Regular,Food,Fruits and Vegetables
FDR20,3893.5984,648.9330666666666,6,46.39106666666667,0.028197570199999997,20.0,Regular,Food,Fruits and Vegetables
FDR21,16585.078,2369.2968571428573,7,176.20842857142858,0.07339131057142857,19.7,Low Fat,Food,Snack Foods
FDR22,15883.324799999999,2269.0463999999997,7,111.28297142857143,0.020371835,19.35,Regular,Food,Snack Foods
FDR23,24348.306,3043.53825,8,176.7745,0.09845637114285714,15.85,Low Fat,Food,Breads
FDR24,7280.523,1456.1046000000001,5,88.963,0.0628745688,17.35,Regular,Food,Baking Goods
FDR25,19344.1532,3868.83064,5,265.46840000000003,0.1397149024,17.0,Regular,Food,Canned
FDR26,10271.9624,1711.9937333333335,6,177.50279999999998,0.04772531683333333,20.7,Low Fat,Food,Dairy
FDR27,14309.373599999999,2044.1962285714285,7,132.92277142857142,0.10545557542857142,15.1,Regular,Food,Meat
FDR28,13212.801,2642.5602,5,163.56099999999998,0.0259539524,13.85,Regular,Food,Frozen Foods
FDR31,12685.4874,2537.09748,5,145.4302,0.05650537060000001,6.46,Regular,Food,Fruits and Vegetables
FDR32,22151.8318,3691.9719666666665,6,228.20273333333333,0.10183740299999999,6.78,Regular,Food,Fruits and Vegetables
FDR33,10546.272,1757.7120000000002,6,109.24033333333334,0.030181849166666667,7.31,Low Fat,Food,Snack Foods
FDR34,24735.8016,4947.16032,5,228.77519999999998,0.016007816799999998,17.0,Regular,Food,Snack Foods
FDR35,29064.8332,4152.119028571428,7,198.57420000000002,0.020703022857142855,12.5,Low Fat,Food,Breads
FDR36,3062.0142,612.40284,5,41.785399999999996,0.1381332642,6.715,Regular,Food,Baking Goods
FDR37,27181.9508,3883.135828571428,7,182.45777142857145,0.072604908,16.5,Regular,Food,Breakfast
FDR39,11128.181199999999,3709.393733333333,3,182.76253333333332,0.08400071266666666,20.35,Low Fat,Food,Meat
FDR40,4914.2698,1638.0899333333334,3,79.49513333333333,0.008023352999999999,9.1,Regular,Food,Frozen Foods
FDR43,4211.185,526.398125,8,38.0065,0.175127046125,18.2,Low Fat,Food,Fruits and Vegetables
FDR44,13180.1768,1647.5221,8,130.45929999999998,0.10304264314285715,6.11,Regular,Food,Fruits and Vegetables
FDR45,24141.2422,6035.31055,4,239.7472,0.029032426333333333,10.8,Low Fat,Food,Snack Foods
FDR46,17284.168,2160.521,8,146.7135,0.16780095314285715,16.85,Low Fat,Food,Snack Foods
FDR47,14435.8756,2887.17512,5,195.95940000000002,0.08760952875,17.85,Low Fat,Food,Breads
FDR48,14876.635199999999,1859.5793999999999,8,151.5024,0.146350166,11.65,Low Fat,Food,Baking Goods
FDR49,3163.8815999999997,632.7763199999999,5,47.7976,0.16281647075,8.71,Low Fat,Food,Canned
FDR51,11134.8392,2783.7098,4,149.9958,0.17376962375,9.035,Regular,Food,Meat
FDR52,20254.9676,2531.87095,8,191.2596,0.089642883,12.65,Regular,Food,Frozen Foods
FDR55,24392.2488,3484.606971428572,7,189.3729142857143,0.13219475985714285,12.15,Regular,Food,Fruits and Vegetables
FDR56,17933.9888,4483.4972,4,197.8768,0.10092812649999999,15.5,Regular,Food,Fruits and Vegetables
FDR57,4242.4776,2121.2388,2,155.8288,0.0234947455,5.675,Regular,Food,Snack Foods
FDR58,12308.6446,1758.3778,7,92.66048571428571,0.04190552466666667,6.675,Low Fat,Food,Snack Foods
FDR59,30090.831,3761.353875,8,262.0719,0.069269363875,14.5,Regular,Food,Breads
FDR60,4556.7352,759.4558666666667,6,77.0828,0.13049915266666667,14.3,Low Fat,Food,Baking Goods
FDS01,18132.3972,2590.3424571428573,7,177.91145714285716,0.019986152166666667,11.6,Low Fat,Food,Canned
FDS02,17557.146,3511.4292,5,195.6394,0.173512202,10.195,Regular,Food,Dairy
FDS03,6329.0948,1054.8491333333334,6,64.4326,0.098523256,7.825,Low Fat,Food,Meat
FDS04,15874.669399999999,2267.809914285714,7,140.69808571428572,0.16329593716666668,10.195,Regular,Food,Frozen Foods
FDS07,5920.293599999999,1480.0733999999998,4,113.40180000000001,0.0999797395,12.35,Low Fat,Food,Fruits and Vegetables
FDS08,6528.169,2176.0563333333334,3,177.57033333333334,0.05686568433333333,5.735,Low Fat,Food,Fruits and Vegetables
FDS09,2631.2416,657.8104,4,50.1258,0.096367837,8.895,Regular,Food,Snack Foods
FDS10,11006.3398,2751.58495,4,180.6568,0.04111971525,19.2,Low Fat,Food,Snack Foods
FDS11,23042.0064,3840.3343999999997,6,223.9088,0.06253156833333333,7.05,Regular,Food,Breads
FDS12,11325.258,1887.543,6,126.36953333333334,0.21571473433333332,9.1,Low Fat,Food,Baking Goods
FDS13,18019.2112,2574.173028571429,7,265.3026857142857,0.15421157883333333,6.465,Low Fat,Food,Canned
FDS14,7385.0536,1846.2634,4,156.5038,0.04998065,7.285,Low Fat,Food,Dairy
FDS15,12943.152,2157.192,6,107.19293333333333,0.08693611683333334,9.195,Regular,Food,Meat
FDS16,24315.016,3473.5737142857142,7,146.376,0.06631251299999999,15.15,Regular,Food,Frozen Foods
FDS19,8121.4284,1160.2040571428572,7,76.32977142857143,0.07148393983333333,13.8,Regular,Food,Fruits and Vegetables
FDS20,11675.468799999999,2918.8671999999997,4,183.0042,0.053980127249999996,8.85,Low Fat,Food,Fruits and Vegetables
FDS21,2352.9372,470.58743999999996,5,62.5994,0.0268444844,19.85,Regular,Food,Snack Foods
FDS22,1362.2268,454.07559999999995,3,44.90946666666667,0.023163629,16.85,Regular,Food,Snack Foods
FDS23,11307.9472,1884.6578666666667,6,127.63273333333332,0.15873320983333333,4.635,Low Fat,Food,Breads
FDS24,6641.355,1106.8925,6,88.0014,0.06229328983333334,20.85,Regular,Food,Baking Goods
FDS25,11604.894,2320.9788,5,110.0628,0.1402021992,6.885,Regular,Food,Canned
FDS26,22764.3678,4552.87356,5,260.8594,0.1015534948,20.35,Low Fat,Food,Dairy
FDS27,12963.126,1851.875142857143,7,196.25385714285716,0.013809119428571428,10.195,Regular,Food,Meat
FDS28,4122.6336,588.9476571428571,7,57.58737142857143,0.08248927828571428,8.18,Regular,Food,Frozen Foods
FDS31,18043.18,2577.597142857143,7,179.13179999999997,0.044196145400000005,13.1,Regular,Food,Fruits and Vegetables
FDS32,13064.9934,1866.4276285714284,7,140.81237142857142,0.03299479516666667,17.75,Regular,Food,Fruits and Vegetables
FDS33,12574.2988,1571.78735,8,88.9639,0.13673129314285715,6.67,Regular,Food,Snack Foods
FDS34,8994.2922,1798.85844,5,113.4318,0.07682366900000001,19.35,Regular,Food,Snack Foods
FDS35,6845.7556,1140.9592666666667,6,64.56593333333333,0.11133328583333334,9.3,Low Fat,Food,Breads
FDS36,15819.408,2636.5679999999998,6,109.757,0.04695155933333334,8.38,Regular,Food,Baking Goods
FDS37,8804.5392,1467.4232,6,115.56586666666665,0.035576003333333335,7.655,Low Fat,Food,Canned
FDS39,9688.721599999999,3229.573866666666,3,143.81453333333334,0.022460437333333333,6.895,Low Fat,Food,Meat
FDS40,2856.282,408.04028571428574,7,36.747571428571426,0.016879811,15.35,Low Fat,Food,Frozen Foods
FDS43,14541.072,2908.2144,5,186.924,0.040548982,11.65,Low Fat,Food,Fruits and Vegetables
FDS44,27640.687,4606.781166666667,6,239.75379999999998,0.1757396485,12.65,Regular,Food,Fruits and Vegetables
FDS45,12703.464,1814.7805714285714,7,106.60505714285715,0.03554432128571428,5.175,Regular,Food,Snack Foods
FDS46,8223.2958,1644.65916,5,119.15820000000001,0.054460816200000005,17.6,Regular,Food,Snack Foods
FDS47,9755.3016,1393.6145142857144,7,87.8998857142857,0.12904528720000003,16.75,Low Fat,Food,Breads
FDS48,10382.485200000001,1730.4142000000002,6,150.3208,0.03434813166666666,15.15,Low Fat,Food,Baking Goods
FDS49,7463.618,1492.7236,5,79.0444,0.07956224775000001,9.0,Low Fat,Food,Canned
FDS50,13080.9726,3270.24315,4,220.3614,0.0555614165,17.0,Low Fat,Food,Dairy
FDS51,3034.0506,1011.3502,3,61.78606666666667,0.03214522633333333,13.35,Low Fat,Food,Meat
FDS52,11334.5792,1416.8224,8,101.3766,0.0064540375,8.89,Low Fat,Food,Frozen Foods
FDS55,21380.1696,2672.5212,8,148.2359,0.08990957457142858,7.02,Low Fat,Food,Fruits and Vegetables
FDS56,21772.9916,3628.8319333333334,6,262.60853333333336,0.043149211166666666,5.785,Regular,Food,Fruits and Vegetables
FDS57,13312.671,1901.8101428571429,7,143.047,0.11631327683333334,15.5,Low Fat,Food,Snack Foods
FDS58,16045.78,3209.156,5,160.4978,0.02102006525,9.285,Regular,Food,Snack Foods
FDS59,11754.699,1679.2427142857143,7,110.057,0.05282829428571429,14.8,Regular,Food,Breads
FDS60,9347.832,2336.958,4,179.491,0.03247328425,20.85,Low Fat,Food,Baking Goods
FDT01,13168.1924,3292.0481,4,212.46519999999998,0.18459310150000002,13.65,Regular,Food,Canned
FDT02,1552.6456,388.1614,4,34.7874,0.02425244075,12.6,Low Fat,Food,Dairy
FDT03,11393.1696,1627.5956571428571,7,184.04651428571427,0.010970815714285714,21.25,Low Fat,Food,Meat
FDT04,2435.4964,487.09928,5,39.7222,0.10730917666666666,17.25,Low Fat,Food,Frozen Foods
FDT07,30247.294,3360.810444444445,9,256.3218888888889,0.08463312675000001,5.82,Regular,Food,Fruits and Vegetables
FDT08,15579.72,2596.62,6,150.255,0.049246187,13.65,Low Fat,Food,Fruits and Vegetables
FDT09,13182.84,2197.14,6,131.41173333333333,0.013806592666666668,15.15,Regular,Food,Snack Foods
FDT10,3318.3472,553.0578666666667,6,59.422866666666664,0.0691250335,16.7,Regular,Food,Snack Foods
FDT11,14644.9368,2440.8228,6,187.98893333333334,0.032693859666666665,5.94,Regular,Food,Breads
FDT12,23247.7386,3321.1055142857144,7,225.94905714285713,0.05444123214285714,6.215,Regular,Food,Baking Goods
FDT13,12247.391000000001,2449.4782000000005,5,188.16140000000001,0.0220832515,14.85,Low Fat,Food,Canned
FDT14,12943.152,2588.6304,5,120.684,0.1276813698,10.695,Regular,Food,Dairy
FDT15,8971.654999999999,1794.3309999999997,5,183.155,0.0548909486,12.15,Regular,Food,Meat
FDT16,27074.091200000003,5414.8182400000005,5,260.6678,0.0486897424,9.895,Regular,Food,Frozen Foods
FDT19,17830.124,3566.0248,5,173.128,0.145098343,7.59,Regular,Food,Fruits and Vegetables
FDT20,4865.6664,810.9444,6,38.733066666666666,0.04137970766666667,10.5,Low Fat,Food,Fruits and Vegetables
FDT21,31873.1776,3984.1472,8,248.6092,0.02042765157142857,7.42,Low Fat,Food,Snack Foods
FDT22,5153.292,1030.6584,5,59.141999999999996,0.1121560608,10.395,Low Fat,Food,Snack Foods
FDT23,5920.2936,1184.05872,5,78.3186,0.07483347339999999,7.72,Regular,Food,Breads
FDT24,11198.756000000001,1399.8445000000002,8,77.83279999999999,0.20693668533333334,12.35,Regular,Food,Baking Goods
FDT25,14945.8784,2135.125485714286,7,122.47862857142857,0.05084009171428572,7.5,Low Fat,Food,Canned
FDT26,11505.024000000001,1917.5040000000001,6,120.17733333333332,0.0679832325,18.85,Regular,Food,Dairy
FDT27,18514.5664,3702.9132799999998,5,233.52159999999998,0.0695337868,11.395,Regular,Food,Meat
FDT28,14445.1968,2407.5328,6,150.90413333333333,0.06365323333333334,13.3,Low Fat,Food,Frozen Foods
FDT31,17585.1096,2930.8516,6,188.80386666666666,0.012474187999999999,19.75,Low Fat,Food,Fruits and Vegetables
FDT32,20726.354,2590.79425,8,188.3714,0.07737353925,19.0,Regular,Food,Fruits and Vegetables
FDT33,4512.1266,2256.0633,2,166.9158,0.0340863115,7.81,Regular,Food,Snack Foods
FDT34,9467.676,1352.5251428571428,7,105.82497142857143,0.19145948257142859,9.3,Low Fat,Food,Snack Foods
FDT35,1845.5976,1845.5976,1,167.6816,0.081916124,19.85,Regular,Food,Breads
FDT36,3740.4644,623.4107333333333,6,35.77073333333333,0.12629786340000002,12.3,Low Fat,Food,Baking Goods
FDT37,18615.1022,3723.0204400000002,5,254.7214,0.041931873999999994,14.15,Low Fat,Food,Canned
FDT38,4058.7168,1352.9056,3,83.9566,0.05768428666666667,18.7,Low Fat,Food,Dairy
FDT39,10881.8352,2176.36704,5,151.1366,0.0112155664,6.26,Regular,Food,Meat
FDT40,12589.612200000001,1573.7015250000002,8,126.6678,0.10615427999999999,5.985,Low Fat,Food,Frozen Foods
FDT43,4414.254,630.6077142857142,7,51.189542857142854,0.02256434642857143,16.35,Low Fat,Food,Fruits and Vegetables
FDT44,4360.324199999999,1453.4413999999997,3,117.17993333333334,0.10324937466666667,16.6,Low Fat,Food,Fruits and Vegetables
FDT45,3712.5008,928.1252,4,54.470600000000005,0.05738765433333333,15.85,Low Fat,Food,Snack Foods
FDT46,3997.4632,571.0661714285715,7,51.02937142857143,0.038157620833333336,11.35,Low Fat,Food,Snack Foods
FDT47,6707.269200000001,2235.7564,3,95.74013333333335,0.024498543333333334,5.26,Regular,Food,Breads
FDT48,18451.9812,3075.3302,6,198.3084,0.0460511002,4.92,Low Fat,Food,Baking Goods
FDT49,13102.944,1637.868,8,106.3155,0.15153307514285716,7.0,Low Fat,Food,Canned
FDT50,7957.6416,1326.2736,6,96.55853333333334,0.1082441342,6.75,Regular,Food,Dairy
FDT51,2348.9424,587.2356,4,110.82939999999999,0.01481654525,11.65,Regular,Food,Meat
FDT52,17151.008,3430.2016000000003,5,245.4544,0.04753483,9.695,Regular,Food,Frozen Foods
FDT55,26982.8766,3372.859575,8,156.8571,0.04834927914285714,13.6,Regular,Food,Fruits and Vegetables
FDT56,4170.5712,834.1142400000001,5,57.3246,0.1311942626,16.0,Regular,Food,Fruits and Vegetables
FDT57,20384.1328,3397.3554666666664,6,236.8581333333333,0.021176647833333336,15.2,Low Fat,Food,Snack Foods
FDT58,12248.0568,2041.3428000000001,6,168.56493333333333,0.09569693966666666,9.0,Low Fat,Food,Snack Foods
FDT59,23036.68,3839.4466666666667,6,230.35013333333333,0.0159328376,13.65,Low Fat,Food,Breads
FDT60,8668.716,1733.7432000000001,5,123.81880000000001,0.0870713752,12.0,Low Fat,Food,Baking Goods
FDU01,12401.1908,3100.2977,4,184.5424,0.0142494365,20.25,Regular,Food,Canned
FDU02,24048.696,3435.528,7,229.73520000000002,0.11362798071428572,13.35,Low Fat,Food,Dairy
FDU03,7114.738799999999,2371.5795999999996,3,183.29586666666668,0.09186916733333333,18.7,Regular,Food,Meat
FDU04,8041.5324,1608.30648,5,121.76140000000001,0.0069396810000000005,7.93,Low Fat,Food,Frozen Foods
FDU07,11939.791400000002,1989.9652333333336,6,150.95326666666668,0.067362084,11.1,Low Fat,Food,Fruits and Vegetables
FDU08,6249.8646,1562.46615,4,99.8042,0.027303192,10.3,Low Fat,Food,Fruits and Vegetables
FDU09,4258.4568,2129.2284,2,54.745599999999996,0.06648766,7.71,Regular,Food,Snack Foods
FDU10,2982.784,745.696,4,37.7598,0.04581142225,10.1,Regular,Food,Snack Foods
FDU11,11809.9604,1968.3267333333333,6,120.3598,0.0926846135,4.785,Low Fat,Food,Breads
FDU12,29793.2184,3310.3576000000003,9,263.44568888888887,0.08775726466666667,15.5,Regular,Food,Baking Goods
FDU13,18687.0086,2335.876075,8,146.8043,0.20802916828571427,8.355,Low Fat,Food,Canned
FDU14,20473.35,4094.6699999999996,5,248.73499999999999,0.0394150026,17.75,Low Fat,Food,Dairy
FDU15,3739.1328000000003,623.1888,6,36.736533333333334,0.031087982750000003,13.65,Regular,Food,Meat
FDU16,4026.7584,1342.2528,3,83.35746666666667,0.0582961575,19.25,Regular,Food,Frozen Foods
FDU19,19313.5264,2414.1908,8,172.4547,0.046826808428571426,8.77,Regular,Food,Fruits and Vegetables
FDU20,15063.725,2151.9607142857144,7,121.09551428571429,0.023769590142857143,19.35,Regular,Food,Fruits and Vegetables
FDU21,3191.8452,455.9778857142857,7,34.127228571428574,0.08498704314285714,11.8,Regular,Food,Snack Foods
FDU22,11969.7524,2393.95048,5,119.3724,0.11097375325,12.35,Low Fat,Food,Snack Foods
FDU23,22786.3392,2848.2924,8,164.7184,0.023820083285714284,12.15,Low Fat,Food,Breads
FDU24,10999.016000000001,1833.1693333333335,6,93.762,0.16650264325,6.78,Regular,Food,Baking Goods
FDU25,8341.1424,1191.5917714285715,7,57.51031428571429,0.026712826,12.35,Low Fat,Food,Canned
FDU26,7031.513800000001,1004.5019714285716,7,119.53534285714285,0.05133099514285715,16.7,Regular,Food,Dairy
FDU27,4506.1344,901.2268799999999,5,47.9976,0.1946376232,18.6,Regular,Food,Meat
FDU28,9986.3342,1997.2668399999998,5,188.5414,0.1081142652,19.2,Regular,Food,Frozen Foods
FDU31,11937.794000000002,2984.4485000000004,4,217.9758,0.025012258500000002,10.5,Regular,Food,Fruits and Vegetables
FDU32,10356.519,1726.0865000000001,6,121.00806666666666,0.030809542750000002,8.785,Low Fat,Food,Fruits and Vegetables
FDU33,4180.5581999999995,696.7597,6,46.30686666666667,0.1667092285,7.63,Regular,Food,Snack Foods
FDU34,15936.5888,2276.655542857143,7,124.83317142857143,0.07527494614285714,18.25,Low Fat,Food,Snack Foods
FDU35,7490.25,1872.5625,4,98.82,0.1057110225,6.44,Low Fat,Food,Breads
FDU36,11824.608,1689.2297142857144,7,99.06697142857142,0.052097064000000005,6.15,Low Fat,Food,Baking Goods
FDU37,10466.376,2093.2752,5,79.256,0.10446143225,9.5,Regular,Food,Canned
FDU38,23010.048,3287.1497142857143,7,192.1504,0.09934831071428572,10.8,Low Fat,Food,Dairy
FDU39,5925.62,987.6033333333334,6,58.5562,0.0360783525,18.85,Low Fat,Food,Meat
FDU40,13174.850400000001,2195.8084000000003,6,193.2478,0.041636079166666666,20.85,Low Fat,Food,Frozen Foods
FDU43,5720.5536,2860.2768,2,238.00639999999999,0.057762301,19.35,Regular,Food,Fruits and Vegetables
FDU44,16407.9752,2734.6625333333336,6,162.88853333333336,0.06579831216666666,12.15,Regular,Food,Fruits and Vegetables
FDU45,8083.477800000001,2020.8694500000001,4,113.07679999999999,0.04214208925,15.6,Regular,Food,Snack Foods
FDU46,10559.588,1508.5125714285714,7,86.58257142857143,0.01220294385714286,10.3,Regular,Food,Snack Foods
FDU47,3090.6436,1030.2145333333333,3,140.81713333333335,0.13965755633333335,12.8,Regular,Food,Breads
FDU48,2109.2544,703.0848,3,132.09506666666667,0.06789275566666667,18.85,Low Fat,Food,Baking Goods
FDU49,7876.414,1969.1035,4,85.904,0.03075166175,19.5,Regular,Food,Canned
FDU50,9161.408,1832.2815999999998,5,114.4176,0.0752237992,5.75,Regular,Food,Dairy
FDU51,25502.803200000002,4250.4672,6,177.11946666666665,0.09660848733333333,20.2,Regular,Food,Meat
FDU52,7040.835,1760.20875,4,156.588,0.07576185475,7.56,Low Fat,Food,Frozen Foods
FDU55,23689.8298,5922.45745,4,260.4778,0.035936536500000005,16.2,Low Fat,Food,Fruits and Vegetables
FDU56,11803.3024,3934.4341333333336,3,184.3266,0.044395576,16.85,Low Fat,Food,Fruits and Vegetables
FDU57,11285.31,2257.062,5,150.0508,0.10155710300000001,8.27,Regular,Food,Snack Foods
FDU58,12535.016599999999,2507.00332,5,187.6698,0.03389176525,6.61,Regular,Food,Snack Foods
FDU59,13158.8712,3289.7178,4,162.7552,0.09628694925,5.78,Low Fat,Food,Breads
FDU60,9470.339199999999,3156.779733333333,3,168.94653333333335,0.07339143733333332,20.0,Regular,Food,Baking Goods
FDV01,17684.9796,2526.425657142857,7,154.18854285714286,0.1092858916,19.2,Regular,Food,Canned
FDV02,13346.6268,2669.32536,5,171.2706,0.06056962340000001,16.75,Low Fat,Food,Dairy
FDV03,15358.0086,3071.6017199999997,5,155.03140000000002,0.0580669636,17.6,Low Fat,Food,Meat
FDV04,10056.2432,1436.6061714285715,7,157.51451428571428,0.16440628,7.825,Regular,Food,Frozen Foods
